dialogue id,sentence_id,sentences,função_1,função_2,função_3,to_review,função_CONSENSO,justificativa,CASOS DE DUVIDA
DOC003051,SENT012,França e Reino Unido já anunciaram que carros com motor convencional não serão permitidos a partir de 2040 .,inform,inform,inform,,,,
DOC003051,SENT013,Cidades como Atenas e Madri prometem banir os movidos a diesel a partir de 2025 .,inform,inform,inform,,,,
DOC003051,SENT014,"Estes movimentos explicam porque carros limpos estão deixando de ser um nicho , com cerca de 1 % do mercado .",inform,inform,inform,,,,
DOC003051,SENT016,"BMW , que desde 2013 criou uma marca para seus híbridos e elétricos - a "" i "" - anunciou ofensiva para fazer 25 modelos híbridos e elétricos dentro de oito anos .",inform,inform,inform,,,,
DOC003051,SENT017,"Harald Krüger , presidente mundial da BMW , prometeu que todos os modelos do grupo terão versões híbridas ou elétricas .",inform,inform,inform,,,,
DOC003051,SENT018,Marcas do grupo já dão bônus a quem trocar carro a diesel por um que cumpra regras mais estritas .,inform,inform,inform,,,,
DOC003051,SENT019,""" Lançaremos nove carros com motores elétricos em os próximos anos "" , disse .",promise,inform,inform,,,,
DOC003051,SENT020,"Daimler - que controla a Mercedes-Benz - , anunciou que planeja oferecer versões híbridas ou elétricas para cada um de seus modelos .",inform,inform,inform,,,,
DOC003051,SENT021,"A regra vale até mesmo para um superesportivo como o Project One , com mil cavalos sob o capô , mas dotado de motores elétricos nas rodas e sistemas de recuperação de energia derivados da F1 .",inform,inform,inform,,,,
DOC003051,SENT022,"A partir de 2020 a Smart , também de o grupo e especializada em compactos , tomará uma decisão ainda mais radical : nenhum carro terá motor a combustão .",inform,inform,inform,,,,
DOC003051,SENT023,""" Fazer só elétricos é um passo definitivo "" , disse a CEO da Smart , Annette Winkler , a metros do protótipo Smart Vision EQ .",inform,inform,inform,,,,
DOC003051,SENT025,""" Dentro de alguns anos carros não precisarão mais de volantes ou pedais "" , diz a CEO .",inform,inform,inform,,,,
DOC003051,SENT026,As transformações em a indústria estão ocorrendo mais rápido de o que se imaginava .,inform,inform,inform,,,,
DOC003051,SENT027,"Segundo relatório da Bloomberg New Energy Finance , entre 2025 e 2030 o preço de carros movidos a bateria será competitivo com os de motor tradicional - e mesmo tirando subsídios da jogada .",inform,inform,inform,,,,
DOC003051,SENT028,"Parte da competitividade vem do custo menor e da maior eficiência das baterias de íon de lítio , que caíram 65 % desde 2010 , para cerca de US$ 300 o quilowatt/hora .",inform,inform,inform,,,,
DOC003051,SENT029,A expectativa da consultoria é que despenque para cerca de US$ 73 em 2030 .,inform,inform,inform,,,,
DOC003054,SENT002,O valor corresponde ao que foi registrado em planilhas apreendidas na casa da irmã do corretor .,inform,inform,inform,,,,
DOC003054,SENT004,"Do valor pago durante a Lava Jato , R$ 1,3 milhão foram entregues por Funaro quando Cunha era o presidente da Câmara dos Deputados , em 2015 .",inform,inform,inform,,,,
DOC003054,SENT005,As informações extraídas de material apreendido foram comparadas com declarações que o próprio Funaro forneceu à PF na fase de negociações para seu acordo de delação .,inform,inform,inform,,,,
DOC003054,SENT006,"As planilhas foram apreendidas por ordem do juiz Vallisney Oliveira , da 10ª Vara Federal de Brasília .",inform,inform,inform,,,,
DOC003054,SENT007,"Em os papéis , Cunha é identificado por o apelido de "" Bob "" .",inform,inform,inform,,,,
DOC003054,SENT009,"Mais pagamentos ocorreram por meio de depósitos a empresas e "" laranjas "" vinculados ao doleiro Claudio Fernando Barbosa .",inform,inform,inform,,,,
DOC003054,SENT010,"Também houve entregas por meio de Sidney Roberto Szabo , que trabalhou para o fundo de pensão dos servidores da Cedae , companhia de água e esgoto do Rio de Janeiro .",inform,inform,inform,,,,
DOC003054,SENT014,"Também entraram na conta R$ 30 milhões que Funaro recebeu de Joesley Batista , da JBS , para repassar a políticos nas eleições de 2014 .",inform,inform,inform,,,,
DOC003054,SENT016,"Em 2016 , Cunha caiu em desgraça após ter sido afastado da presidência da Câmara por decisão do então ministro do STF , Teori Zavascki .",inform,inform,inform,,,,
DOC003054,SENT019,"Segundo a PF , os repasses somaram "" mais de R$ 17 milhões "" de 2012 a 2015 .",inform,inform,inform,,,,
DOC003054,SENT021,"Observa se que o repasse no ano de 2014 representou a maioria dos valores , ano que Geddel foi candidato a senador [ pela Bahia ] , diz o relatório .",inform,inform,inform,,,,
DOC003054,SENT024,"Para dar liquidez aos valores , diz a PF , Funaro recorria a doleiros , os quais , por sua vez , emitiam notas fiscais para as empresas do colaborador .",inform,inform,inform,,,,
DOC003054,SENT025,"Ao pagar as notas emitidas pelos doleiros , estes ficavam com o percentual e repassavam o dinheiro em espécie a Funaro , o qual efetuava as entregas de dinheiro vivo a pessoas como Geddel .",inform,inform,inform,,,,
DOC003057,SENT001,"Com os pais por perto , Jonatas Opnkoski abre os olhos e tenta falar as primeiras palavras .",inform,inform,inform,,,,
DOC003057,SENT002,"Vítima de uma doença genética , essas são as ações que ele consegue fazer .",inform,inform,inform,,,,
DOC003057,SENT003,O bebê de um ano não consegue engatinhar e nem mesmo respira por conta própria .,inform,inform,inform,,,,
DOC003057,SENT005,"Por isso , mesmo em casa ele permanece ligado ao aparelho respiratório - foram sete meses no hospital , antes de receber alta no fim de julho .",inform,inform,inform,,,,
DOC003057,SENT006,"A doença não tem cura , mas em dezembro do ano passado a empresa suíça Biogen conseguiu a aprovação na FDA ( órgão regulador dos medicamentos nos EUA ) do remédio Spinraza .",inform,inform,inform,,,,
DOC003057,SENT007,"No fim de agosto , a Anvisa ( Agência Nacional de Vigilância Sanitária ) também aprovou o registro do medicamento .",inform,inform,inform,,,,
DOC003057,SENT008,"A companhia diz que o medicamento permite aos pacientes fazerem algumas ações simples sozinhos , como se sentar , levantar e até andar .",inform,inform,inform,,,,
DOC003057,SENT010,"No primeiro ano , são necessárias seis injeções de 5 mililitros cada , por um custo total de US$ 750 mil ( R$ 2,34 milhões ) .",inform,inform,inform,,,,
DOC003057,SENT011,"A partir de o segundo ano , o número de doses e o valor caem por a metade , para US$ 375 mil .",inform,inform,inform,,,,
DOC003057,SENT012,A empresa diz que o valor é consistente com o custo de terapias para doenças raras e não há uma definição de preço para o Brasil .,inform,inform,inform,,,,
DOC003057,SENT013,"Por causa do grande valor , os pais de Jonatas , Renato , 20 , e Aline Openkoski , 21 , decidiram começar uma campanha , ainda vigente , para arrecadar recursos .",inform,inform,inform,,,,
DOC003057,SENT014,"Eles abriram três contas para receber doações e criaram uma página no Facebook , que conseguiu 170 mil seguidores .",inform,inform,inform,,,,
DOC003057,SENT015,"Com doações até de desconhecidos de fora do país , o casal de Joinville , em Santa Catarina , já arrecadou R$ 3,6 milhões , o suficiente para um ano de tratamento .",inform,inform,inform,,,,
DOC003057,SENT016,""" A gente ficou muito surpreso com o tamanho que isso tomou "" , diz Renato .",thanking,inform,inform,,,,
DOC003057,SENT017,"Dona de uma loja de roupas , Solange Klettenberg criou uma rifa e arrecadou R$ 1.200 .",inform,inform,inform,,,,
DOC003057,SENT018,"Já uma amiga da família , que mora nos EUA , criou a campanha Ame Jonatas em um site de crowdfunding e conseguiu R$ 147 mil .",inform,inform,inform,,,,
DOC003057,SENT019,"A família pretende manter a busca por recursos , já que Jonatas vai precisar tomar o remédio por toda a vida .",inform,inform,inform,,,,
DOC003057,SENT020,"Mesmo com o registro no Brasil , o Spinraza ainda não está disponível no SUS .",inform,inform,inform,,,,
DOC003057,SENT021,Anvisa afirma que a doença AME não possuía opções terapêuticas no Brasil e que a análise do processo para registro recebeu prioridade .,inform,inform,inform,,,,
DOC003057,SENT024,Biogen afirma ainda não ter previsão de valores e de prazo para envio da solicitação de definição de preço .,inform,inform,inform,,,,
DOC003057,SENT028,"Mesmo com essa licença em mãos , a família ainda não pensa em importar o remédio .",inform,inform,inform,,,,
DOC003057,SENT029,"Recentemente , Jonatas teve uma parada respiratória e precisou ser novamente internado e sedado .",inform,inform,inform,,,,
DOC003057,SENT030,"Os médicos , de acordo com Renato , encontraram coágulos em o bebê , o que impossibilitaria o uso de o remédio .",inform,inform,inform,,,,
DOC003057,SENT033,"É preciso ter em mente que a perda de força muscular é proporcional ao avanço da doença , que não tem cura , diz .",inform,inform,inform,,,,
DOC003059,SENT001,"José Batista Sobrinho , 84 , começou a comprar e vender gado nos anos 1950 , em Anápolis ( GO ) , onde ganhou o apelido de Zé Mineiro .",inform,inform,inform,,,,
DOC003059,SENT002,"Ele iniciou as operações de abate de bois no município , em 1953 : um animal por dia .",inform,inform,inform,,,,
DOC003059,SENT003,"Pouco tempo depois , Zé Mineiro passou a ser o fornecedor de carne para toda Anápolis , que à época consumia de 25 a 30 bois diariamente .",inform,inform,inform,,,,
DOC003059,SENT005,"Em 1957 , o movimento de construção de Brasília atraiu o jovem empresário que , sem condições de montar um abatedouro , matava os animais em campo aberto mesmo .",inform,inform,inform,,,,
DOC003059,SENT006,"Zé Mineiro aproveitou o incentivo de Juscelino Kubitschek , que dava quatro anos de isenção fiscal a fornecedores , para ampliar sua atividade na nova capital .",inform,inform,inform,,,,
DOC003059,SENT007,"Passou a fornecer às empresas que atuavam na construção da cidade , mantendo o fornecimento até 1966 .",inform,inform,inform,,,,
DOC003059,SENT008,"A partir de aí , as coisas mudaram , inclusive com a chegada de carne de fora de a região de Brasília e a exigência de frigorífico com SIF ( Serviço de Inspeção Federal ) .",inform,inform,inform,,,,
DOC003059,SENT009,"Zé Mineiro comprou o seu primeiro frigorífico com SIF em 1969 , em Formosa ( GO ) .",inform,inform,inform,,,,
DOC003059,SENT010,"Daí para a frente , a coisa foi acontecendo e a meninada cresceu e foi tomando conta , disse o empresário em entrevista à Folha em 2012 .",inform,inform,inform,,,,
DOC003059,SENT011,"José Batista Júnior , filho mais velho , assumiu o frigorífico de Formosa , enquanto Wesley Batista , então com 15 anos , assumia outro em Luziânia ( GO ) , que abatia 260 cabeças por dia .",inform,inform,inform,,,,
DOC003059,SENT013,"Depois vieram Barra do Garças ( MT ) , Goiânia ( GO ) e muitos outros .",inform,inform,inform,,,,
DOC003059,SENT015,"Em 2005 , a empresa passou a se chamar JBS ( iniciais do nome de Zé Mineiro ) e iniciou a internacionalização , com a compra da Swift Argentina .",inform,inform,inform,,,,
DOC003059,SENT016,"Em 2006 , com 21 unidades no Brasil e 6 no exterior , a JBS tinha capacidade para abater 22 mil animais por dia .",inform,inform,inform,,,,
DOC003059,SENT018,Comprou a Swift & Company nos EUA e na Austrália e entrou no segmento de carne suína .,inform,inform,inform,,,,
DOC003059,SENT019,"Em 2009 , a empresa surpreendeu o país com dois negócios : a incorporação do Bertin Ltda. , o segundo maior frigorífico do país , e a entrada no segmento de lácteos .",inform,inform,inform,,,,
DOC003059,SENT020,"Ao mesmo tempo , comprou a americana Pilgrims Pride , que permitiu sua entrada no segmento de frangos no mercado dos EUA .",inform,inform,inform,,,,
DOC003059,SENT021,"Nos últimos anos , Zé Mineiro estava distante do processamento de carnes , voltado mais para a pecuária - um serviço mais calmo , apesar de ainda cumprir expediente na empresa diariamente .",inform,inform,inform,,,,
DOC003061,SENT002,"Assume Raquel Dodge , indicada pelo presidente Michel Temer , sai Rodrigo Janot , algoz do peemedebista nos últimos meses .",inform,inform,inform,,,,
DOC003061,SENT004,"Dodge diz que o chamou por e-mail , assim como fez com todos os procuradores .",inform,inform,inform,,,,
DOC003061,SENT006,"As palavras de Villela , acusado por Janot de ter agido como um infiltrado da JBS dentro do Ministério Público , devem ser lidas com cautela , afinal é um denunciado atacando seu acusador .",inform,inform,inform,,,,
DOC003061,SENT007,"Porém , é uma versão de quem até pouco tempo atrás frequentava a casa de Janot .",inform,inform,inform,,,,
DOC003061,SENT010,"Se Eduardo Cunha hoje está na cadeia , deve se ao esforço da equipe do ex-PGR .",inform,inform,inform,,,,
DOC003061,SENT011,O imenso acordo de delação de a Odebrecht teve uma participação fundamental de Janot .,inform,inform,inform,,,,
DOC003061,SENT012,"O saldo é de uma gestão turbulenta , com altos e baixos e métodos discutíveis .",disagreement,inform,inform,,,,
DOC003061,SENT013,Uma gestão que como nunca jogou luz sobre a atuação de o Ministério Público .,inform,inform,inform,,,,
DOC003061,SENT014,A entrevista de Villela é reveladora sobre as entranhas políticas de uma instituição dividida e da qual se depende tanto para combater os malfeitos com o dinheiro público .,inform,inform,inform,,,,
DOC003065,SENT001,"Platão dizia que os sofistas não eram filósofos ao pé da letra porque , apesar de seus argumentos parecerem lógicos e sofisticados , eles no fundo mascaravam as mentiras com uma aparência convincente de verdade .",inform,inform,inform,,,,
DOC003065,SENT002,"Caro leitor , não estranhe se você , à primeira vista , entender que muitos dos atores políticos possam , nos tempos modernos , ser qualificados como "" sofistas "" .",suggest,agreement,inform,2,suggest,,
DOC003065,SENT003,"A mentira ou a pós-verdade , afinal , têm se tornado parte do repertório de muitos deles nestes tempos sombrios .",inform,inform,inform,,,,
DOC003065,SENT004,"Não tem sido diferente com o urbanista e ex-vereador pelo PT Nabil Bonduki , que já de algum tempo faz parte do rol de colunistas fixos desta Folha .",inform,inform,inform,,,,
DOC003065,SENT005,"Político que carrega a imagem do intelectual sofisticado , Bonduki virou um Chacrinha das palavras , pois faz de seu letramento uma arma usada mais para confundir do que explicar .",inform,inform,inform,,,,
DOC003065,SENT007,"Na terça-feira passada ( 12 ) , porém , Bonduki passou dos limites .",inform,inform,inform,,,,
DOC003065,SENT008,"Diferentemente dos filósofos gregos que usavam os sofismas e seu relativismo com certo charme especulativo , o ex-vereador do PT descambou para a mentira .",inform,inform,inform,,,,
DOC003065,SENT009,"De sofista a mitômano , usando de demagogia , quis fazer colar no prefeito João Doria ( PSDB ) a responsabilidade pelas mortes no trânsito .",inform,inform,inform,,,,
DOC003065,SENT014,"O discurso foi tão bem aceito e entendido que Doria foi eleito e Haddad , derrotado .",inform,inform,inform,,,,
DOC003065,SENT016,"Frente a uma corrupção desenfreada do petróleo e aos buracos orçamentários de mais de R$ 7 bilhões deixados pela gestão Haddad , era preciso acelerar para consertar .",inform,inform,inform,,,,
DOC003065,SENT020,Ele prefere enganar os ( e)leitores com textos melífluos e argumentos falsos como os da defesa de Lula e Dilma nos processos da Lava Jato .,disagreement,inform,inform,,,,
DOC003065,SENT021,"Seus artigos são , para a verdade dos fatos , como o canto da sereia aos navegadores .",inform,inform,inform,,,,
DOC003065,SENT026,"Parodiando vulgarmente Marx - aliás , como sempre fazem alguns petistas - Bonduki e sua turma sempre se repetem , e como farsa .",inform,inform,inform,,,,
DOC003065,SENT029,Sua publicação obedece ao propósito de estimular o debate dos problemas brasileiros e mundiais e de refletir as diversas tendências do pensamento contemporâneo .,inform,inform,inform,,,,
DOC003067,SENT002,O poder que acusa não deveria interferir na produção de provas judiciais pelo candidato a delator .,disagreement,disagreement,inform,,,,
DOC003067,SENT003,"Autorizar que se cruze essa linha vermelha é expor o cidadão ao arbítrio dos flagrantes armados , típicos de regimes autoritários e aparelhos investigativos indolentes e descontrolados .",disagreement,inform,inform,,,,
DOC003067,SENT004,"Deixar de punir com a anulação das provas esse desvio , uma vez comprovado , seria favorecer a disseminação pelo país dos conluios entre investigadores estatais e réus desesperados .",disagreement,inform,inform,,,,
DOC003067,SENT005,"Se o estímulo a pular a cerca é sedutor o suficiente para atingir a Procuradoria-Geral da República , essa tentação não será menor nos 27 órgãos acusadores estaduais .",inform,inform,inform,,,,
DOC003067,SENT007,Permite se no Brasil que se agreguem delatores indefinidamente a um mesmo tronco de acusações .,inform,inform,inform,,,,
DOC003067,SENT008,"O ex-ministro Palocci , enrascado na Lava Jato , curvou se ao poder gravitacional da "" narrativa "" da Procuradoria .",inform,inform,inform,,,,
DOC003067,SENT009,"Contará o que os investigadores querem sobre Lula , mesmo que isso não se enquadre bem no conjunto de evidências de que dispõe .",inform,inform,inform,,,,
DOC003067,SENT010,"Adesões consecutivas criam uma inércia avassaladora contra quem , como o ex-presidente , não tem a quem delatar .",inform,inform,inform,,,,
DOC003067,SENT011,"Faz se troça da linha de defesa de Lula , que atribui a outros ao seu redor a responsabilidade por ações suspeitas , mas essa parece ser sua melhor opção nesse quadro .",inform,agreement,inform,,,,
DOC003067,SENT012,Talvez a liga a unir nas tramoias políticos poderosos a empresários próximos do Estado fosse tão resistente que apenas órgãos de controle dotados de superpoderes seriam capazes de rompê la .,inform,inform,inform,,,,
DOC003067,SENT013,"Abalado o conúbio e exposta a chaga , é preciso agora cuidar um pouco mais das cautelas que , numa democracia , refreiam no Leviatã o seu instinto devorador .",suggest,inform,inform,,,,
DOC003068,SENT002,"O dinheiro será destinado a a Casa de a Mãe Preta , de Brasília .",inform,inform,inform,,,,
DOC003068,SENT003,Ele moveu a ação depois que Iozzi postou uma mensagem no Instagram sobre habeas corpus de Mendes que colocou o médico Roger Abdelmassih em liberdade .,inform,inform,inform,,,,
DOC003069,SENT001,"Quando estamos no sufoco financeiro , existem dois movimentos possíveis : reduzir despesas e aumentar receitas .",inform,inform,inform,,,,
DOC003069,SENT004,"Você já cortou tudo o que podia , acha que não tem mais o que cortar .",inform,inform,confirm,,,,
DOC003069,SENT006,"Aliás , nem sente falta , descobriu um monte de coisa esquecida no armário , encontrada na organização do guarda-roupa .",inform,inform,inform,,,,
DOC003069,SENT008,Um bom sapateiro do bairro recuperou alguns calçados que ficaram com cara de novos .,inform,inform,inform,,,,
DOC003069,SENT009,"Uma gravata nova usada com o mesmo terno , com a tradicional camisa branca que não tem erro , trouxe um novo visual .",inform,inform,inform,,,,
DOC003069,SENT010,"Uma echarpe simples e bonita , um colar bacana transformam o visual feminino , gastando pouco ou nada .",inform,inform,inform,,,,
DOC003069,SENT011,"O garimpo em o armário revelou valiosos e úteis acessórios , escondidos ou esquecidos .",inform,inform,inform,,,,
DOC003069,SENT013,Sua carga horária de trabalho já foi estendida para 12 horas por dia e algumas horas extras engordaram seu salário no fim do mês .,inform,inform,inform,,,,
DOC003069,SENT017,Será que existe um jeito de ganhar mais dinheiro sem ter que trabalhar mais ?,question,question,question,,,,
DOC003069,SENT020,Você fará um exercício derradeiro de reduzir mais R$ 200 no seu orçamento mensal .,instruct,inform,inform,,,,
DOC003069,SENT026,"No segundo , sobre o capital inicial acrescido dos juros do primeiro mês , mais o novo depósito .",inform,inform,inform,,,,
DOC003069,SENT028,"No início parece pouco , dá vontade de desistir , como já fez outras vezes .",inform,inform,inform,,,,
DOC003069,SENT030,Vamos ver quanto dinheiro o seu dinheiro é capaz de colocar no seu bolso no longo prazo ?,question,question,question,,,,
DOC003069,SENT031,"A simulação supõe uma aplicação de R$ 200 por mês , com juros nominais brutos de 8 % ao ano .",inform,inform,inform,,,,
DOC003069,SENT033,Dá uma boa olhada nos números da tabela e me diga se você não ficou com água na boca ?,request,question,question,,,,
DOC003069,SENT034,"Quem começa a investir aos 20 anos de idade terá , aos 65 anos , quase R$ 1 milhão .",inform,inform,inform,,,,
DOC003069,SENT035,"O esforço desse jovem investidor será o de desembolsar R$ 108.000,00 ao longo dos 45 anos ( R$ 200 x 540 meses ) .",inform,inform,inform,,,,
DOC003069,SENT036,"O esforço do dinheiro será muito maior , e a multiplicação dos juros sobre juros produzirá o incrível resultado de R$ 851.611,00 , quase oito vezes maior do que o esforço do investidor .",inform,inform,inform,,,,
DOC003069,SENT037,Importante alertar para o fato de que utilizei uma taxa nominal de juros na simulação .,inform,inform,inform,,,,
DOC003069,SENT039,Parte desse dinheiro também irá para a Receita Federal em pagamento do Imposto de Renda sobre os rendimentos .,inform,inform,inform,,,,
DOC003069,SENT042,"Quem começa a investir cedo , aos 20 anos , conseguirá multiplicar nove vezes o dinheiro que investiu !",inform,inform,inform,,,,
DOC003069,SENT045,"Aos 50 anos , o incentivo será bem menor e o investidor receberá de juros aproximadamente o mesmo valor que investiu .",inform,inform,inform,,,,
DOC003072,SENT001,"Está prevista para a tarde desta segunda ( 18 ) a chegada ao Rio do diretor da "" Tribuna da Imprensa "" , Hélio Fernandes .",inform,inform,inform,,,,
DOC003072,SENT002,"Por determinação do governo , o jornalista esteve confinado em Pirassununga ( SP ) em razão de artigo que escreveu sobre o ex-presidente Castello Branco , no dia de sua morte ( 18 de julho ) .",inform,inform,inform,,,,
DOC003072,SENT003,"O jornalista responde a processo por crime de injúria e calúnia , movido por Paulo Castello Branco , filho do ex-presidente da República .",inform,inform,inform,,,,
DOC003072,SENT004,"Familiares de Fernandes , que tinham deixado Pirassununga , não confirmaram se o jornalista irá a 9ª Vara Cível , onde responde ao processo .",inform,inform,inform,,,,
DOC003073,SENT002,"De cabelo laranja e roupas pouco discretas , ela fazia questão de colorir também pessoas , com sua maquiagem , e muros , com seus desenhos .",inform,inform,inform,,,,
DOC003073,SENT003,"Nascida na pequena Piraquara , na Grande Curitiba , ela começou a arriscar nas maquiagens no setor de cosméticos da farmácia em que trabalhava na adolescência .",inform,inform,inform,,,,
DOC003073,SENT005,Ia até a casa de a mulherada antes de abrir o seu próprio ateliê .,inform,inform,inform,,,,
DOC003073,SENT006,Adotou o nome artístico Wic Cris e fazia questão de convidar modelos e misses da região para mostrar seu trabalho em cursos e concursos .,inform,inform,inform,,,,
DOC003073,SENT008,"Seguia a linha "" free style "" , conta o marido , Cleomar , percorrendo as ruas com a rapaziada para grafitar .",inform,inform,inform,,,,
DOC003073,SENT009,Chegava a bater na casa das pessoas para pedir permissão para colorir os muros .,inform,inform,inform,,,,
DOC003073,SENT010,"Às vezes , pegava o ônibus e levava sua arte a Curitiba , São Paulo e até Rio .",inform,inform,inform,,,,
DOC003073,SENT011,"A maior obra-prima de Wic Cris , em o entanto , era ela mesma .",inform,inform,inform,,,,
DOC003073,SENT014,"Chegou a pensar em mudar várias vezes : azul , rosa , amarelo , mas não conseguia - um pouco de apego e um pouco de insistência do marido para manter o tom .",inform,inform,inform,,,,
DOC003073,SENT015,"Também era fã de tatuagens , acumulando mais de 20 , e de rap .",inform,inform,inform,,,,
DOC003073,SENT018,"Morreu no último dia 6 , aos 28 anos , devido a complicações numa cirurgia .",inform,inform,inform,,,,
DOC003075,SENT003,"Na vizinhança , ficam também a Catedral de St. Patrick e o Rockefeller Center .",inform,inform,inform,,,,
DOC003075,SENT005,"Antes disso , o "" quartel-general "" americano era o icônico Waldorf Astoria , na Park Avenue .",inform,inform,inform,,,,
DOC003075,SENT006,"Em 2014 , no entanto , o complexo foi comprado pelos chineses , o que acendeu o alerta entre os americanos para possíveis grampos .",inform,inform,inform,,,,
DOC003075,SENT008,"Há a expectativa de que Trump durma na sua residência privada , no topo da Trump Tower , mas o hotel abrigará a maioria de seus compromissos .",inform,inform,inform,,,,
DOC003076,SENT002,""" Espero que a semente plantada germine , frutifique e que esse trabalho coletivo de combate à corrupção sirva como inspiração para a atual e futuras gerações de brasileiros honrados e honestos "" , afirmou .",inform,inform,inform,,,,
DOC003076,SENT006,"Por motivos protocolares , não poderei transmitir o cargo a minha sucessora , mas desejo lhe sorte e sobretudo energia para os anos que virão .",inform,sympathy expression,inform,,,,
DOC003076,SENT007,"Que a nova PGR encontre alegria mesmo diante de as adversidades e que seja firme frente a os desafios , diz Janot em a mensagem .",sympathy expression,inform,inform,,,,
DOC003076,SENT008,"De acordo com a assessoria de Dodge , ele foi convidado por e-mail para a posse .",inform,inform,inform,,,,
DOC003076,SENT009,""" Ao fim desses dois mandatos que me foram outorgados pelos meus pares , entrego lhes um Ministério Público diferente do que recebi dos meus antecessores "" , escreveu Janot .",inform,inform,inform,,,,
DOC003076,SENT010,"Construí , com um grupo de colegas , o projeto que foi submetido , em 2013 , ao crivo da lista tríplice .",inform,inform,inform,,,,
DOC003076,SENT011,Os membros do MPF confiaram em mim e nas ideias de inovação que minhas propostas representavam .,inform,inform,inform,,,,
DOC003078,SENT001,""" Todos os olhos estão em Trump na reunião de líderes mundiais na ONU "" , trombeteou o "" New York Times "" , em manchete .",inform,inform,inform,,,,
DOC003078,SENT002,"Today , sem tanto destaque , anotou que sua estreia na ONU deixa líderes mundiais ansiosos .",inform,inform,inform,,,,
DOC003078,SENT004,"E a alemã "" Angela Merkel , presa em campanha eleitoral , também não é esperada "" .",inform,inform,inform,,,,
DOC003078,SENT005,"Segundo o "" South China Morning Post "" , a lista de ausências vai longe , com líderes que enfrentam crises que Trump abordaria , da birmanesa Aung San Suu Kyi ao venezuelano Nicolás Maduro .",inform,inform,inform,,,,
DOC003078,SENT006,"A as vésperas de a Assembleia Geral , que começa em a terça , a Casa Branca vazou decisões conflitantes ou dúbias para a imprensa americana , envolvendo medidas positivas , por exemplo , em relação a o Irã .",inform,inform,inform,,,,
DOC003078,SENT007,"No domingo , a manchete do "" Wall Street Journal "" chegou a afirmar que Trump está repensando se vai abandonar mesmo o acordo de Paris , sobre o clima - em aceno a outros líderes .",inform,inform,inform,,,,
DOC003078,SENT008,"Mas a submanchete do "" Washington Post "" respondeu que ele não está repensando , não .",disconfirm,inform,inform,,,,
DOC003078,SENT009,"Até o jantar marcado para esta segunda com líderes latino-americanos , na Trump Tower , em Nova York , vem perdendo audiência .",inform,inform,inform,,,,
DOC003078,SENT011,"O mexicano Enrique Peña Nieto "" decidiu não comparecer "" , segundo a Reuters .",inform,inform,inform,,,,
DOC003080,SENT001,"A minissérie produzida pela HBO "" Big Little Lies "" começou arrasando na noite de entrega da 69ª premiação do Emmy .",inform,inform,inform,,,,
DOC003080,SENT002,"O programa rendeu o Emmy de atriz coadjuvante em telefilme ou minissérie para Laura Dern e de ator coadjuvante para Alexander Skarsgard , no papel do violento marido de Nicole Kidman .",inform,inform,inform,,,,
DOC003080,SENT005,"Já "" Handmaids Tale "" derrotou "" The Crown "" , "" Westworld "" e "" Stranger Things "" na categoria roteiro de série dramática , para Bruce Miller .",inform,inform,inform,,,,
DOC003083,SENT001,""" Essa música está cada vez mais verdadeira "" , disse Frejat , antes de cantar "" Ideologia "" , que tornou se hino brasileiro na voz de Cazuza , ao vivo pela primeira vez .",inform,inform,inform,,,,
DOC003083,SENT002,"O público respondeu com coro de "" fora , Temer "" e o músico concordou : "" Está na hora "" .",inform,inform,inform,,,,
DOC003083,SENT004,"O ex-Barão Vermelho ainda prestou tributo ao cantor e compositor carioca Luiz Melodia , morto em agosto , com a canção "" Negro Gato "" .",inform,inform,inform,,,,
DOC003083,SENT005,"Ele voltaria a falar de política para divulgar o projeto socioambiental do festival , o Amazônia Live , citando "" a cambada do congresso querendo destruir "" a região .",inform,inform,inform,,,,
DOC003084,SENT001,A reunião das cantoras Maria Rita e Melody Gardot no Palco Sunset do Rock in Rio teve origem numa grande influência para ambas : a diva Ella Fitzgerald ( 1917-1996 ) .,inform,inform,inform,,,,
DOC003084,SENT002,"O foco do show esteve no disco "" Ella Abraça Jobim "" , que Ella gravou em 1995 com canções de Tom Jobim .",inform,inform,inform,,,,
DOC003084,SENT003,"Curiosamente , o encontro da brasileira Maria Rita e da americana Melody repetiu as nacionalidades da aproximação da americana Ella com o brasileiro Tom .",inform,inform,inform,,,,
DOC003084,SENT005,"Nos dois dias anteriores de programação , a proposta evidente dos artistas era fazer o público pular , apesar de uma ou outra balada nos repertórios de Maroon 5 ou Shawn Mendes .",inform,inform,inform,,,,
DOC003084,SENT007,"Para Maria Rita , que em seus trabalhos mais recentes assumiu abertamente seu papel de sambista , cantar de modo "" jazzy "" representou um retorno para a adolescência .",inform,inform,inform,,,,
DOC003084,SENT008,"Na parte inicial do show , cantando sozinha , Maria Rita foi muito bem , em peças variadas de jazz .",inform,inform,compliment,,,,
DOC003084,SENT009,"Abriu com "" I've Got You Under My Skin "" e teve ótimos momentos , como "" The Lady is a Tramp "" e "" They Can't Take "" .",inform,inform,inform,,,,
DOC003084,SENT010,"Pena que , desde esse início , as caixas de som de um dos lados do palco emitiam chiados irritantes e insistentes .",sympathy expression,inform,inform,,,,
DOC003084,SENT011,"Maria chamou Gardot para , juntas , cantarem "" Corcovado "" , dividindo a letra em português e inglês .",inform,inform,inform,,,,
