dialogue_id,sentence_id,sentences,tokens,pos,pos_id,pseudolabels
DOC000041,SENT039,"Se não tem namorada , ele vai num prostíbulo , e isso é visto com a maior naturalidade .","['Se', 'não', 'tem', 'namorada', ',', 'ele', 'vai', 'num', 'em', 'um', 'prostíbulo', ',', 'e', 'isso', 'é', 'visto', 'com', 'a', 'maior', 'naturalidade', '.']","['SCONJ', 'ADV', 'VERB', 'NOUN', 'PUNCT', 'PRON', 'VERB', '_', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'AUX', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']","[2, 13, 11, 1, 12, 16, 11, 8, 10, 5, 1, 12, 14, 16, 3, 11, 10, 5, 9, 1, 12]",5
DOC000041,SENT040,Você precisa ver a coisa catastrófica que foi quando a primeira mulher disse isso em a clínica .,"['Você', 'precisa', 'ver', 'a', 'coisa', 'catastrófica', 'que', 'foi', 'quando', 'a', 'primeira', 'mulher', 'disse', 'isso', 'em', 'a', 'clínica', '.']","['PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'ADJ', 'PRON', 'VERB', 'SCONJ', 'DET', 'ADJ', 'NOUN', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'PUNCT']","[16, 11, 11, 5, 1, 9, 16, 11, 2, 5, 9, 1, 11, 16, 10, 5, 1, 12]",5
DOC000041,SENT041,Ela avisou ao pai que queria sair no fim de semana porque fazia tempo que não transava .,"['Ela', 'avisou', 'ao', 'a', 'o', 'pai', 'que', 'queria', 'sair', 'no', 'em', 'o', 'fim', 'de', 'semana', 'porque', 'fazia', 'tempo', 'que', 'não', 'transava', '.']","['PRON', 'VERB', '_', 'ADP', 'DET', 'NOUN', 'SCONJ', 'VERB', 'VERB', '_', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'SCONJ', 'VERB', 'NOUN', 'SCONJ', 'ADV', 'VERB', 'PUNCT']","[16, 11, 8, 10, 5, 1, 2, 11, 11, 8, 10, 5, 1, 10, 1, 2, 11, 1, 2, 13, 11, 12]",5
DOC000041,SENT042,"Foi uma crise em a família , conta Tissot , cuja clínica recebe pacientes para internamentos longos e curtos .","['Foi', 'uma', 'crise', 'em', 'a', 'família', ',', 'conta', 'Tissot', ',', 'cuja', 'clínica', 'recebe', 'pacientes', 'para', 'internamentos', 'longos', 'e', 'curtos', '.']","['VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'CCONJ', 'ADJ', 'PUNCT']","[11, 5, 1, 10, 5, 1, 12, 11, 4, 12, 5, 1, 11, 1, 10, 1, 9, 14, 9, 12]",5
DOC000041,SENT043,"Segundo os especialistas , até profissionais de saúde muitas vezes reproduzem preconceitos e julgamentos .","['Segundo', 'os', 'especialistas', ',', 'até', 'profissionais', 'de', 'saúde', 'muitas', 'vezes', 'reproduzem', 'preconceitos', 'e', 'julgamentos', '.']","['ADP', 'DET', 'NOUN', 'PUNCT', 'ADV', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']","[10, 5, 1, 12, 13, 1, 10, 1, 9, 1, 11, 1, 14, 1, 12]",5
DOC000041,SENT044,""" É uma luta constante para conscientizar as colegas profissionais a terem outro olhar "" , diz Gomes .","['""', 'É', 'uma', 'luta', 'constante', 'para', 'conscientizar', 'as', 'colegas', 'profissionais', 'a', 'terem', 'outro', 'olhar', '""', ',', 'diz', 'Gomes', '.']","['PUNCT', 'AUX', 'DET', 'NOUN', 'ADJ', 'ADP', 'VERB', 'DET', 'NOUN', 'ADJ', 'ADP', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PUNCT', 'VERB', 'PROPN', 'PUNCT']","[12, 3, 5, 1, 9, 10, 11, 5, 1, 9, 10, 11, 5, 1, 12, 12, 11, 4, 12]",5
DOC000041,SENT047,"As mulheres , em sua maioria , estão sozinhas enfrentando suas doenças , conta Katia .","['As', 'mulheres', ',', 'em', 'sua', 'maioria', ',', 'estão', 'sozinhas', 'enfrentando', 'suas', 'doenças', ',', 'conta', 'Katia', '.']","['DET', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'PUNCT', 'AUX', 'ADJ', 'VERB', 'DET', 'NOUN', 'PUNCT', 'VERB', 'PROPN', 'PUNCT']","[5, 1, 12, 10, 5, 1, 12, 3, 9, 11, 5, 1, 12, 11, 4, 12]",5
DOC000041,SENT049,O problema é o mesmo em a Clínica Greenwood .,"['O', 'problema', 'é', 'o', 'mesmo', 'em', 'a', 'Clínica', 'Greenwood', '.']","['DET', 'NOUN', 'AUX', 'DET', 'PRON', 'ADP', 'DET', 'PROPN', 'PROPN', 'PUNCT']","[5, 1, 3, 5, 16, 10, 5, 4, 4, 12]",5
DOC000041,SENT050,É uma percepção que tenho desde que fazia residência .,"['É', 'uma', 'percepção', 'que', 'tenho', 'desde', 'que', 'fazia', 'residência', '.']","['AUX', 'DET', 'NOUN', 'PRON', 'VERB', 'ADP', 'SCONJ', 'VERB', 'NOUN', 'PUNCT']","[3, 5, 1, 16, 11, 10, 2, 11, 1, 12]",5
DOC000041,SENT051,Uma mulher lutando contra a dependência muito raramente vai ter o apoio de o companheiro .,"['Uma', 'mulher', 'lutando', 'contra', 'a', 'dependência', 'muito', 'raramente', 'vai', 'ter', 'o', 'apoio', 'de', 'o', 'companheiro', '.']","['DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADV', 'ADV', 'AUX', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","[5, 1, 11, 10, 5, 1, 13, 13, 3, 11, 5, 1, 10, 5, 1, 12]",5
DOC000041,SENT052,"Até a família julga mais e apoia menos quando a paciente é mulher , explica Tissot .","['Até', 'a', 'família', 'julga', 'mais', 'e', 'apoia', 'menos', 'quando', 'a', 'paciente', 'é', 'mulher', ',', 'explica', 'Tissot', '.']","['ADV', 'DET', 'NOUN', 'VERB', 'ADV', 'CCONJ', 'VERB', 'ADV', 'SCONJ', 'DET', 'NOUN', 'AUX', 'NOUN', 'PUNCT', 'VERB', 'PROPN', 'PUNCT']","[13, 5, 1, 11, 13, 14, 11, 13, 2, 5, 1, 3, 1, 12, 11, 4, 12]",5
DOC000041,SENT053,"Camila , que ficou internada na clínica durante quatro meses , é um exemplo da situação .","['Camila', ',', 'que', 'ficou', 'internada', 'na', 'em', 'a', 'clínica', 'durante', 'quatro', 'meses', ',', 'é', 'um', 'exemplo', 'da', 'de', 'a', 'situação', '.']","['PROPN', 'PUNCT', 'PRON', 'VERB', 'ADJ', '_', 'ADP', 'DET', 'NOUN', 'ADP', 'NUM', 'NOUN', 'PUNCT', 'AUX', 'DET', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'PUNCT']","[4, 12, 16, 11, 9, 8, 10, 5, 1, 10, 15, 1, 12, 3, 5, 1, 8, 10, 5, 1, 12]",5
DOC000041,SENT054,"Enquanto tentava ficar sóbria , os amigos se afastaram e a relação nunca mais foi a mesma .","['Enquanto', 'tentava', 'ficar', 'sóbria', ',', 'os', 'amigos', 'se', 'afastaram', 'e', 'a', 'relação', 'nunca', 'mais', 'foi', 'a', 'mesma', '.']","['SCONJ', 'VERB', 'VERB', 'ADJ', 'PUNCT', 'DET', 'NOUN', 'PRON', 'VERB', 'CCONJ', 'DET', 'NOUN', 'ADV', 'ADV', 'AUX', 'DET', 'PRON', 'PUNCT']","[2, 11, 11, 9, 12, 5, 1, 16, 11, 14, 5, 1, 13, 13, 3, 5, 16, 12]",5
DOC000041,SENT055,Eu comecei a beber em o cursinho pré-vestibular para me enturmar .,"['Eu', 'comecei', 'a', 'beber', 'em', 'o', 'cursinho', 'pré-vestibular', 'para', 'me', 'enturmar', '.']","['PRON', 'VERB', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN', 'ADJ', 'ADP', 'PRON', 'VERB', 'PUNCT']","[16, 11, 10, 11, 10, 5, 1, 9, 10, 16, 11, 12]",5
DOC000041,SENT057,Mas os homens sempre me viam como ' um dos caras ' por eu beber muito .,"['Mas', 'os', 'homens', 'sempre', 'me', 'viam', 'como', ""'"", 'um', 'dos', 'de', 'os', 'caras', ""'"", 'por', 'eu', 'beber', 'muito', '.']","['CCONJ', 'DET', 'NOUN', 'ADV', 'PRON', 'VERB', 'ADP', 'PUNCT', 'NUM', '_', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADP', 'PRON', 'VERB', 'ADV', 'PUNCT']","[14, 5, 1, 13, 16, 11, 10, 12, 15, 8, 10, 5, 1, 12, 10, 16, 11, 13, 12]",5
DOC000041,SENT058,"Servia para ser amiga , mas não para ter um relacionamento , diz ela .","['Servia', 'para', 'ser', 'amiga', ',', 'mas', 'não', 'para', 'ter', 'um', 'relacionamento', ',', 'diz', 'ela', '.']","['VERB', 'ADP', 'AUX', 'NOUN', 'PUNCT', 'CCONJ', 'ADV', 'ADP', 'VERB', 'DET', 'NOUN', 'PUNCT', 'VERB', 'PRON', 'PUNCT']","[11, 10, 3, 1, 12, 14, 13, 10, 11, 5, 1, 12, 11, 16, 12]",5
DOC000041,SENT060,"Ela conta que os pais , embora a tenham apoiado , nunca a entenderam direito .","['Ela', 'conta', 'que', 'os', 'pais', ',', 'embora', 'a', 'tenham', 'apoiado', ',', 'nunca', 'a', 'entenderam', 'direito', '.']","['PRON', 'VERB', 'SCONJ', 'DET', 'NOUN', 'PUNCT', 'SCONJ', 'PRON', 'AUX', 'VERB', 'PUNCT', 'ADV', 'PRON', 'VERB', 'ADV', 'PUNCT']","[16, 11, 2, 5, 1, 12, 2, 16, 3, 11, 12, 13, 16, 11, 13, 12]",5
DOC000041,SENT062,Era uma negação mesmo de que a filhinha de eles pudesse ter um vício .,"['Era', 'uma', 'negação', 'mesmo', 'de', 'que', 'a', 'filhinha', 'de', 'eles', 'pudesse', 'ter', 'um', 'vício', '.']","['AUX', 'DET', 'NOUN', 'ADV', 'ADP', 'SCONJ', 'DET', 'NOUN', 'ADP', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'PUNCT']","[3, 5, 1, 13, 10, 2, 5, 1, 10, 16, 11, 11, 5, 1, 12]",5
DOC000041,SENT063,"Tive que contar sobre as outras drogas que estava usando para eles entenderem que era sério , afirma .","['Tive', 'que', 'contar', 'sobre', 'as', 'outras', 'drogas', 'que', 'estava', 'usando', 'para', 'eles', 'entenderem', 'que', 'era', 'sério', ',', 'afirma', '.']","['VERB', 'ADP', 'VERB', 'ADP', 'DET', 'DET', 'NOUN', 'PRON', 'AUX', 'VERB', 'ADP', 'PRON', 'VERB', 'SCONJ', 'AUX', 'ADJ', 'PUNCT', 'VERB', 'PUNCT']","[11, 10, 11, 10, 5, 5, 1, 16, 3, 11, 10, 16, 11, 2, 3, 9, 12, 11, 12]",5
DOC000041,SENT065,"Teve períodos de compulsão alimentar , de consumo compulsivo e de compulsão por sexo .","['Teve', 'períodos', 'de', 'compulsão', 'alimentar', ',', 'de', 'consumo', 'compulsivo', 'e', 'de', 'compulsão', 'por', 'sexo', '.']","['VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'ADP', 'NOUN', 'ADJ', 'CCONJ', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","[11, 1, 10, 1, 9, 12, 10, 1, 9, 14, 10, 1, 10, 1, 12]",5
DOC000041,SENT066,Já Gabriela não teve o apoio de a família para se internar .,"['Já', 'Gabriela', 'não', 'teve', 'o', 'apoio', 'de', 'a', 'família', 'para', 'se', 'internar', '.']","['CCONJ', 'PROPN', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PRON', 'VERB', 'PUNCT']","[14, 4, 13, 11, 5, 1, 10, 5, 1, 10, 16, 11, 12]",5
DOC000041,SENT068,Não me deu um centavo para o tratamento .,"['Não', 'me', 'deu', 'um', 'centavo', 'para', 'o', 'tratamento', '.']","['ADV', 'PRON', 'VERB', 'NUM', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","[13, 16, 11, 15, 1, 10, 5, 1, 12]",5
DOC000041,SENT071,"O julgamento é muito maior , afirma Cirilo Tissot .","['O', 'julgamento', 'é', 'muito', 'maior', ',', 'afirma', 'Cirilo', 'Tissot', '.']","['DET', 'NOUN', 'AUX', 'ADV', 'ADJ', 'PUNCT', 'VERB', 'PROPN', 'PROPN', 'PUNCT']","[5, 1, 3, 13, 9, 12, 11, 4, 4, 12]",5
DOC000041,SENT073,"Ainda mais quando se trata de um problema como compulsão sexual , explica Tissot .","['Ainda', 'mais', 'quando', 'se', 'trata', 'de', 'um', 'problema', 'como', 'compulsão', 'sexual', ',', 'explica', 'Tissot', '.']","['ADV', 'ADV', 'SCONJ', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'VERB', 'PROPN', 'PUNCT']","[13, 13, 2, 16, 11, 10, 5, 1, 10, 1, 9, 12, 11, 4, 12]",5
DOC000041,SENT077,"Até então ele entendia que eu estava doente , queria cuidar de mim , me ajudar .","['Até', 'então', 'ele', 'entendia', 'que', 'eu', 'estava', 'doente', ',', 'queria', 'cuidar', 'de', 'mim', ',', 'me', 'ajudar', '.']","['ADP', 'ADV', 'PRON', 'VERB', 'SCONJ', 'PRON', 'AUX', 'ADJ', 'PUNCT', 'VERB', 'VERB', 'ADP', 'PRON', 'PUNCT', 'PRON', 'VERB', 'PUNCT']","[10, 13, 16, 11, 2, 16, 3, 9, 12, 11, 11, 10, 16, 12, 16, 11, 12]",5
DOC000041,SENT078,"Mas no aspecto do sexo ele não enxergou do mesmo jeito , conta .","['Mas', 'no', 'em', 'o', 'aspecto', 'do', 'de', 'o', 'sexo', 'ele', 'não', 'enxergou', 'do', 'de', 'o', 'mesmo', 'jeito', ',', 'conta', '.']","['CCONJ', '_', 'ADP', 'DET', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'PRON', 'ADV', 'VERB', '_', 'ADP', 'DET', 'DET', 'NOUN', 'PUNCT', 'VERB', 'PUNCT']","[14, 8, 10, 5, 1, 8, 10, 5, 1, 16, 13, 11, 8, 10, 5, 5, 1, 12, 11, 12]",5
DOC000041,SENT082,Uma mulher que está grávida e tem uma adicção é vista como um monstro .,"['Uma', 'mulher', 'que', 'está', 'grávida', 'e', 'tem', 'uma', 'adicção', 'é', 'vista', 'como', 'um', 'monstro', '.']","['DET', 'NOUN', 'PRON', 'AUX', 'ADJ', 'CCONJ', 'VERB', 'DET', 'NOUN', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']","[5, 1, 16, 3, 9, 14, 11, 5, 1, 3, 11, 10, 5, 1, 12]",5
DOC000041,SENT083,Mas se é uma patologia ela não tem controle .,"['Mas', 'se', 'é', 'uma', 'patologia', 'ela', 'não', 'tem', 'controle', '.']","['CCONJ', 'SCONJ', 'AUX', 'DET', 'NOUN', 'PRON', 'ADV', 'VERB', 'NOUN', 'PUNCT']","[14, 2, 3, 5, 1, 16, 13, 11, 1, 12]",5
DOC000041,SENT086,A gente explica que ela precisa estar bem .,"['A', 'gente', 'explica', 'que', 'ela', 'precisa', 'estar', 'bem', '.']","['DET', 'NOUN', 'VERB', 'SCONJ', 'PRON', 'VERB', 'AUX', 'ADV', 'PUNCT']","[5, 1, 11, 2, 16, 11, 3, 13, 12]",5
DOC000041,SENT087,Não adianta estar aqui fora e não ter condições de cuidar de os filhos .,"['Não', 'adianta', 'estar', 'aqui', 'fora', 'e', 'não', 'ter', 'condições', 'de', 'cuidar', 'de', 'os', 'filhos', '.']","['ADV', 'VERB', 'AUX', 'ADV', 'ADV', 'CCONJ', 'ADV', 'VERB', 'NOUN', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']","[13, 11, 3, 13, 13, 14, 13, 11, 1, 10, 11, 10, 5, 1, 12]",5
DOC000041,SENT088,Centenas pesquisas feitas em os EUA apontam as diferenças entre os gêneros em a questão de a dependência química .,"['Centenas', 'pesquisas', 'feitas', 'em', 'os', 'EUA', 'apontam', 'as', 'diferenças', 'entre', 'os', 'gêneros', 'em', 'a', 'questão', 'de', 'a', 'dependência', 'química', '.']","['NOUN', 'NOUN', 'VERB', 'ADP', 'DET', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT']","[1, 1, 11, 10, 5, 4, 11, 5, 1, 10, 5, 1, 10, 5, 1, 10, 5, 1, 9, 12]",5
DOC000041,SENT096,Por que é mais difícil para as mulheres lutar contra alcoolismo e dependência a as drogas ?,"['Por', 'que', 'é', 'mais', 'difícil', 'para', 'as', 'mulheres', 'lutar', 'contra', 'alcoolismo', 'e', 'dependência', 'a', 'as', 'drogas', '?']","['ADP', 'PRON', 'AUX', 'ADV', 'ADJ', 'ADP', 'DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","[10, 16, 3, 13, 9, 10, 5, 1, 11, 10, 1, 14, 1, 10, 5, 1, 12]",5
DOC000042,SENT002,A classificação da equipe para a Copa do Mundo de 2018 se apoia nisso .,"['A', 'classificação', 'da', 'de', 'a', 'equipe', 'para', 'a', 'Copa', 'do', 'de', 'o', 'Mundo', 'de', '2018', 'se', 'apoia', 'nisso', 'em', 'isso', '.']","['DET', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', '_', 'ADP', 'DET', 'PROPN', 'ADP', 'NUM', 'PRON', 'VERB', '_', 'ADP', 'PRON', 'PUNCT']","[5, 1, 8, 10, 5, 1, 10, 5, 4, 8, 10, 5, 4, 10, 15, 16, 11, 8, 10, 16, 12]",5
DOC000042,SENT004,Esse é o único resultado que classifica os chilenos sem que tenham de se preocupar com outros jogos .,"['Esse', 'é', 'o', 'único', 'resultado', 'que', 'classifica', 'os', 'chilenos', 'sem', 'que', 'tenham', 'de', 'se', 'preocupar', 'com', 'outros', 'jogos', '.']","['PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'SCONJ', 'VERB', 'ADP', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']","[16, 3, 5, 9, 1, 16, 11, 5, 1, 10, 2, 11, 10, 16, 11, 10, 5, 1, 12]",5
DOC000042,SENT005,"De o vice-líder Uruguai para o sétimo colocado Paraguai , a diferença é de quatro pontos .","['De', 'o', 'vice-líder', 'Uruguai', 'para', 'o', 'sétimo', 'colocado', 'Paraguai', ',', 'a', 'diferença', 'é', 'de', 'quatro', 'pontos', '.']","['ADP', 'DET', 'NOUN', 'PROPN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'AUX', 'ADP', 'NUM', 'NOUN', 'PUNCT']","[10, 5, 1, 4, 10, 5, 9, 1, 4, 12, 5, 1, 3, 10, 15, 1, 12]",5
DOC000042,SENT007,Brasil jamais foi derrotado em partidas por as eliminatórias como mandante .,"['Brasil', 'jamais', 'foi', 'derrotado', 'em', 'partidas', 'por', 'as', 'eliminatórias', 'como', 'mandante', '.']","['PROPN', 'ADV', 'AUX', 'VERB', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","[4, 13, 3, 11, 10, 1, 10, 5, 1, 10, 1, 12]",5
DOC000042,SENT008,"A cada virtude que há em uma equipe adversária , há fraqueza .","['A', 'cada', 'virtude', 'que', 'há', 'em', 'uma', 'equipe', 'adversária', ',', 'há', 'fraqueza', '.']","['ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'VERB', 'NOUN', 'PUNCT']","[10, 5, 1, 16, 11, 10, 5, 1, 9, 12, 11, 1, 12]",5
DOC000042,SENT011,Estou convencido que temos time para disputar o jogo com o Brasil .,"['Estou', 'convencido', 'que', 'temos', 'time', 'para', 'disputar', 'o', 'jogo', 'com', 'o', 'Brasil', '.']","['AUX', 'ADJ', 'SCONJ', 'VERB', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT']","[3, 9, 2, 11, 1, 10, 11, 5, 1, 10, 5, 4, 12]",5
DOC000042,SENT013,"Mas temos o mesmo tipo de individualidade , disse o treinador nascido em a Argentina .","['Mas', 'temos', 'o', 'mesmo', 'tipo', 'de', 'individualidade', ',', 'disse', 'o', 'treinador', 'nascido', 'em', 'a', 'Argentina', '.']","['CCONJ', 'VERB', 'DET', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'PROPN', 'PUNCT']","[14, 11, 5, 5, 1, 10, 1, 12, 11, 5, 1, 11, 10, 5, 4, 12]",5
DOC000042,SENT014,Pizzi vai esperar por Charles Aránguiz até o último momento .,"['Pizzi', 'vai', 'esperar', 'por', 'Charles', 'Aránguiz', 'até', 'o', 'último', 'momento', '.']","['PROPN', 'AUX', 'VERB', 'ADP', 'PROPN', 'PROPN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']","[4, 3, 11, 10, 4, 4, 10, 5, 9, 1, 12]",5
DOC000042,SENT015,O volante ex-Internacional tem lesão em a panturrilha .,"['O', 'volante', 'ex-Internacional', 'tem', 'lesão', 'em', 'a', 'panturrilha', '.']","['DET', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","[5, 1, 9, 11, 1, 10, 5, 1, 12]",5
DOC000042,SENT017,"Argentino , Pizzi pode ajudar a eliminar a seleção do seu país .","['Argentino', ',', 'Pizzi', 'pode', 'ajudar', 'a', 'eliminar', 'a', 'seleção', 'do', 'de', 'o', 'seu', 'país', '.']","['ADJ', 'PUNCT', 'PROPN', 'VERB', 'VERB', 'ADP', 'VERB', 'DET', 'NOUN', '_', 'ADP', 'DET', 'DET', 'NOUN', 'PUNCT']","[9, 12, 4, 11, 11, 10, 11, 5, 1, 8, 10, 5, 5, 1, 12]",5
DOC000042,SENT018,Não que esteja muito preocupado com isso .,"['Não', 'que', 'esteja', 'muito', 'preocupado', 'com', 'isso', '.']","['ADV', 'SCONJ', 'AUX', 'ADV', 'ADJ', 'ADP', 'PRON', 'PUNCT']","[13, 2, 3, 13, 9, 10, 16, 12]",5
DOC000042,SENT020,"Depois de a partida , Lionel Messi anunciou que abandonaria a seleção .","['Depois', 'de', 'a', 'partida', ',', 'Lionel', 'Messi', 'anunciou', 'que', 'abandonaria', 'a', 'seleção', '.']","['ADV', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'VERB', 'SCONJ', 'VERB', 'DET', 'NOUN', 'PUNCT']","[13, 10, 5, 1, 12, 4, 4, 11, 2, 11, 5, 1, 12]",5
DOC000042,SENT022,O treinador sabe que sua reputação está em jogo .,"['O', 'treinador', 'sabe', 'que', 'sua', 'reputação', 'está', 'em', 'jogo', '.']","['DET', 'NOUN', 'VERB', 'SCONJ', 'DET', 'NOUN', 'AUX', 'ADP', 'NOUN', 'PUNCT']","[5, 1, 11, 2, 5, 1, 3, 10, 1, 12]",5
DOC000042,SENT023,Chile viveu altos e baixos em as eliminatórias .,"['Chile', 'viveu', 'altos', 'e', 'baixos', 'em', 'as', 'eliminatórias', '.']","['PROPN', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","[4, 11, 1, 14, 1, 10, 5, 1, 12]",5
DOC000042,SENT024,"Venceu na última rodada o Equador , em casa , mas havia perdido nas duas anteriores .","['Venceu', 'na', 'em', 'a', 'última', 'rodada', 'o', 'Equador', ',', 'em', 'casa', ',', 'mas', 'havia', 'perdido', 'nas', 'em', 'as', 'duas', 'anteriores', '.']","['VERB', '_', 'ADP', 'DET', 'ADJ', 'NOUN', 'DET', 'PROPN', 'PUNCT', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'AUX', 'VERB', '_', 'ADP', 'DET', 'NUM', 'ADJ', 'PUNCT']","[11, 8, 10, 5, 9, 1, 5, 4, 12, 10, 1, 12, 14, 3, 11, 8, 10, 5, 15, 9, 12]",5
DOC000042,SENT026,As demais seleções têm o trabalho de elas .,"['As', 'demais', 'seleções', 'têm', 'o', 'trabalho', 'de', 'elas', '.']","['DET', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'PRON', 'PUNCT']","[5, 5, 1, 11, 5, 1, 10, 16, 12]",5
DOC000042,SENT027,"Eu me ocupo apenas com o meu jogo com o Brasil , afirmou .","['Eu', 'me', 'ocupo', 'apenas', 'com', 'o', 'meu', 'jogo', 'com', 'o', 'Brasil', ',', 'afirmou', '.']","['PRON', 'PRON', 'VERB', 'ADV', 'ADP', 'DET', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT', 'VERB', 'PUNCT']","[16, 16, 11, 13, 10, 5, 5, 1, 10, 5, 4, 12, 11, 12]",5
DOC000042,SENT029,"Sei o que vai se passar com qualquer uma das situações , faz parte do futebol .","['Sei', 'o', 'que', 'vai', 'se', 'passar', 'com', 'qualquer', 'uma', 'das', 'de', 'as', 'situações', ',', 'faz', 'parte', 'do', 'de', 'o', 'futebol', '.']","['VERB', 'PRON', 'PRON', 'AUX', 'PRON', 'VERB', 'ADP', 'DET', 'PRON', '_', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'PUNCT']","[11, 16, 16, 3, 16, 11, 10, 5, 16, 8, 10, 5, 1, 12, 11, 1, 8, 10, 5, 1, 12]",5
DOC000042,SENT030,Estou preparado porque sempre fui equilibrado .,"['Estou', 'preparado', 'porque', 'sempre', 'fui', 'equilibrado', '.']","['AUX', 'ADJ', 'SCONJ', 'ADV', 'AUX', 'ADJ', 'PUNCT']","[3, 9, 2, 13, 3, 9, 12]",5
DOC000042,SENT031,"Qualquer que seja o resultado , vou manter o equilíbrio , finaliza .","['Qualquer', 'que', 'seja', 'o', 'resultado', ',', 'vou', 'manter', 'o', 'equilíbrio', ',', 'finaliza', '.']","['PRON', 'PRON', 'AUX', 'DET', 'NOUN', 'PUNCT', 'AUX', 'VERB', 'DET', 'NOUN', 'PUNCT', 'VERB', 'PUNCT']","[16, 16, 3, 5, 1, 12, 3, 11, 5, 1, 12, 11, 12]",5
DOC000042,SENT032,"Técnico de o Chile elogia evolução com Tite , mas vê fraquezas em a seleção .","['Técnico', 'de', 'o', 'Chile', 'elogia', 'evolução', 'com', 'Tite', ',', 'mas', 'vê', 'fraquezas', 'em', 'a', 'seleção', '.']","['NOUN', 'ADP', 'DET', 'PROPN', 'VERB', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","[1, 10, 5, 4, 11, 1, 10, 4, 12, 14, 11, 1, 10, 5, 1, 12]",5
