dialogue_id,sentence_id,sentences,tipo dimensão multi,Dimensão multi,função multi,revisado,tipo dimensão,Dimensão,função,Unnamed: 10,possivel tag,dialogue_id.1,tokens,pos
DOC003057,SENT012,A empresa diz que o valor é consistente com o custo de terapias para doenças raras e não há uma definição de preço para o Brasil .,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003057,"['A', 'empresa', 'diz', 'que', 'o', 'valor', 'é', 'consistente', 'com', 'o', 'custo', 'de', 'terapias', 'para', 'doenças', 'raras', 'e', 'não', 'há', 'uma', 'definição', 'de', 'preço', 'para', 'o', 'Brasil', '.']","['DET', 'NOUN', 'VERB', 'SCONJ', 'DET', 'NOUN', 'AUX', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'CCONJ', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT']"
DOC003057,SENT013,"Por causa do grande valor , os pais de Jonatas , Renato , 20 , e Aline Openkoski , 21 , decidiram começar uma campanha , ainda vigente , para arrecadar recursos .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003057,"['Por', 'causa', 'do', 'de', 'o', 'grande', 'valor', ',', 'os', 'pais', 'de', 'Jonatas', ',', 'Renato', ',', '20', ',', 'e', 'Aline', 'Openkoski', ',', '21', ',', 'decidiram', 'começar', 'uma', 'campanha', ',', 'ainda', 'vigente', ',', 'para', 'arrecadar', 'recursos', '.']","['ADP', 'NOUN', '_', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'CCONJ', 'PROPN', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'VERB', 'VERB', 'DET', 'NOUN', 'PUNCT', 'ADV', 'ADJ', 'PUNCT', 'ADP', 'VERB', 'NOUN', 'PUNCT']"
DOC003057,SENT014,"Eles abriram três contas para receber doações e criaram uma página no Facebook , que conseguiu 170 mil seguidores .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003057,"['Eles', 'abriram', 'três', 'contas', 'para', 'receber', 'doações', 'e', 'criaram', 'uma', 'página', 'no', 'em', 'o', 'Facebook', ',', 'que', 'conseguiu', '170', 'mil', 'seguidores', '.']","['PRON', 'VERB', 'NUM', 'NOUN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'VERB', 'DET', 'NOUN', '_', 'ADP', 'DET', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'NUM', 'NUM', 'NOUN', 'PUNCT']"
DOC003057,SENT015,"Com doações até de desconhecidos de fora do país , o casal de Joinville , em Santa Catarina , já arrecadou R$ 3,6 milhões , o suficiente para um ano de tratamento .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003057,"['Com', 'doações', 'até', 'de', 'desconhecidos', 'de', 'fora', 'do', 'de', 'o', 'país', ',', 'o', 'casal', 'de', 'Joinville', ',', 'em', 'Santa', 'Catarina', ',', 'já', 'arrecadou', 'R$', '3,6', 'milhões', ',', 'o', 'suficiente', 'para', 'um', 'ano', 'de', 'tratamento', '.']","['ADP', 'NOUN', 'ADV', 'ADP', 'NOUN', 'ADP', 'ADV', '_', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'ADV', 'VERB', 'SYM', 'NUM', 'NOUN', 'PUNCT', 'DET', 'ADJ', 'ADP', 'NUM', 'NOUN', 'ADP', 'NOUN', 'PUNCT']"
DOC003057,SENT016,""" A gente ficou muito surpreso com o tamanho que isso tomou "" , diz Renato .",General-purpose function / Dimension-specific functions ,Information-providing functions / Social obligations management functions,inform / thanking,duvida,Dimension-specific functions ,Social obligations management functions,inform,,,DOC003057,"['""', 'A', 'gente', 'ficou', 'muito', 'surpreso', 'com', 'o', 'tamanho', 'que', 'isso', 'tomou', '""', ',', 'diz', 'Renato', '.']","['PUNCT', 'DET', 'NOUN', 'VERB', 'ADV', 'ADJ', 'ADP', 'DET', 'NOUN', 'PRON', 'PRON', 'VERB', 'PUNCT', 'PUNCT', 'VERB', 'PROPN', 'PUNCT']"
DOC003057,SENT017,"Dona de uma loja de roupas , Solange Klettenberg criou uma rifa e arrecadou R$ 1.200 .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003057,"['Dona', 'de', 'uma', 'loja', 'de', 'roupas', ',', 'Solange', 'Klettenberg', 'criou', 'uma', 'rifa', 'e', 'arrecadou', 'R$', '1.200', '.']","['NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'VERB', 'DET', 'NOUN', 'CCONJ', 'VERB', 'SYM', 'NUM', 'PUNCT']"
DOC003057,SENT018,"Já uma amiga da família , que mora nos EUA , criou a campanha Ame Jonatas em um site de crowdfunding e conseguiu R$ 147 mil .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003057,"['Já', 'uma', 'amiga', 'da', 'de', 'a', 'família', ',', 'que', 'mora', 'nos', 'em', 'os', 'EUA', ',', 'criou', 'a', 'campanha', 'Ame', 'Jonatas', 'em', 'um', 'site', 'de', 'crowdfunding', 'e', 'conseguiu', 'R$', '147', 'mil', '.']","['ADV', 'DET', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', '_', 'ADP', 'DET', 'PROPN', 'PUNCT', 'VERB', 'DET', 'NOUN', 'PROPN', 'PROPN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'VERB', 'SYM', 'NUM', 'NUM', 'PUNCT']"
DOC003057,SENT019,"A família pretende manter a busca por recursos , já que Jonatas vai precisar tomar o remédio por toda a vida .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003057,"['A', 'família', 'pretende', 'manter', 'a', 'busca', 'por', 'recursos', ',', 'já', 'que', 'Jonatas', 'vai', 'precisar', 'tomar', 'o', 'remédio', 'por', 'toda', 'a', 'vida', '.']","['DET', 'NOUN', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADV', 'SCONJ', 'PROPN', 'AUX', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'DET', 'NOUN', 'PUNCT']"
DOC003057,SENT020,"Mesmo com o registro no Brasil , o Spinraza ainda não está disponível no SUS .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003057,"['Mesmo', 'com', 'o', 'registro', 'no', 'em', 'o', 'Brasil', ',', 'o', 'Spinraza', 'ainda', 'não', 'está', 'disponível', 'no', 'em', 'o', 'SUS', '.']","['ADV', 'ADP', 'DET', 'NOUN', '_', 'ADP', 'DET', 'PROPN', 'PUNCT', 'DET', 'PROPN', 'ADV', 'ADV', 'AUX', 'ADJ', '_', 'ADP', 'DET', 'PROPN', 'PUNCT']"
DOC003057,SENT021,Anvisa afirma que a doença AME não possuía opções terapêuticas no Brasil e que a análise do processo para registro recebeu prioridade .,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003057,"['Anvisa', 'afirma', 'que', 'a', 'doença', 'AME', 'não', 'possuía', 'opções', 'terapêuticas', 'no', 'em', 'o', 'Brasil', 'e', 'que', 'a', 'análise', 'do', 'de', 'o', 'processo', 'para', 'registro', 'recebeu', 'prioridade', '.']","['PROPN', 'VERB', 'SCONJ', 'DET', 'NOUN', 'PROPN', 'ADV', 'VERB', 'NOUN', 'ADJ', '_', 'ADP', 'DET', 'PROPN', 'CCONJ', 'SCONJ', 'DET', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'NOUN', 'PUNCT']"
DOC003057,SENT024,Biogen afirma ainda não ter previsão de valores e de prazo para envio da solicitação de definição de preço .,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003057,"['Biogen', 'afirma', 'ainda', 'não', 'ter', 'previsão', 'de', 'valores', 'e', 'de', 'prazo', 'para', 'envio', 'da', 'de', 'a', 'solicitação', 'de', 'definição', 'de', 'preço', '.']","['PROPN', 'VERB', 'ADV', 'ADV', 'VERB', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADP', 'NOUN', 'ADP', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT']"
DOC003057,SENT028,"Mesmo com essa licença em mãos , a família ainda não pensa em importar o remédio .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003057,"['Mesmo', 'com', 'essa', 'licença', 'em', 'mãos', ',', 'a', 'família', 'ainda', 'não', 'pensa', 'em', 'importar', 'o', 'remédio', '.']","['ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADV', 'ADV', 'VERB', 'ADP', 'VERB', 'DET', 'NOUN', 'PUNCT']"
DOC003057,SENT029,"Recentemente , Jonatas teve uma parada respiratória e precisou ser novamente internado e sedado .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003057,"['Recentemente', ',', 'Jonatas', 'teve', 'uma', 'parada', 'respiratória', 'e', 'precisou', 'ser', 'novamente', 'internado', 'e', 'sedado', '.']","['ADV', 'PUNCT', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADJ', 'CCONJ', 'VERB', 'AUX', 'ADV', 'VERB', 'CCONJ', 'VERB', 'PUNCT']"
DOC003057,SENT030,"Os médicos , de acordo com Renato , encontraram coágulos em o bebê , o que impossibilitaria o uso de o remédio .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003057,"['Os', 'médicos', ',', 'de', 'acordo', 'com', 'Renato', ',', 'encontraram', 'coágulos', 'em', 'o', 'bebê', ',', 'o', 'que', 'impossibilitaria', 'o', 'uso', 'de', 'o', 'remédio', '.']","['DET', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PRON', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']"
DOC003057,SENT033,"É preciso ter em mente que a perda de força muscular é proporcional ao avanço da doença , que não tem cura , diz .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003057,"['É', 'preciso', 'ter', 'em', 'mente', 'que', 'a', 'perda', 'de', 'força', 'muscular', 'é', 'proporcional', 'ao', 'a', 'o', 'avanço', 'da', 'de', 'a', 'doença', ',', 'que', 'não', 'tem', 'cura', ',', 'diz', '.']","['AUX', 'ADJ', 'VERB', 'ADP', 'NOUN', 'SCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'AUX', 'ADJ', '_', 'ADP', 'DET', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PRON', 'ADV', 'VERB', 'NOUN', 'PUNCT', 'VERB', 'PUNCT']"
DOC003059,SENT001,"José Batista Sobrinho , 84 , começou a comprar e vender gado nos anos 1950 , em Anápolis ( GO ) , onde ganhou o apelido de Zé Mineiro .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003059,"['José', 'Batista', 'Sobrinho', ',', '84', ',', 'começou', 'a', 'comprar', 'e', 'vender', 'gado', 'nos', 'em', 'os', 'anos', '1950', ',', 'em', 'Anápolis', '(', 'GO', ')', ',', 'onde', 'ganhou', 'o', 'apelido', 'de', 'Zé', 'Mineiro', '.']","['PROPN', 'PROPN', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'VERB', 'ADP', 'VERB', 'CCONJ', 'VERB', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'NUM', 'PUNCT', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'PUNCT', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']"
DOC003059,SENT002,"Ele iniciou as operações de abate de bois no município , em 1953 : um animal por dia .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003059,"['Ele', 'iniciou', 'as', 'operações', 'de', 'abate', 'de', 'bois', 'no', 'em', 'o', 'município', ',', 'em', '1953', ':', 'um', 'animal', 'por', 'dia', '.']","['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADP', 'NUM', 'PUNCT', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']"
DOC003059,SENT003,"Pouco tempo depois , Zé Mineiro passou a ser o fornecedor de carne para toda Anápolis , que à época consumia de 25 a 30 bois diariamente .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003059,"['Pouco', 'tempo', 'depois', ',', 'Zé', 'Mineiro', 'passou', 'a', 'ser', 'o', 'fornecedor', 'de', 'carne', 'para', 'toda', 'Anápolis', ',', 'que', 'à', 'a', 'a', 'época', 'consumia', 'de', '25', 'a', '30', 'bois', 'diariamente', '.']","['ADJ', 'NOUN', 'ADV', 'PUNCT', 'PROPN', 'PROPN', 'VERB', 'ADP', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT', 'PRON', '_', 'ADP', 'DET', 'NOUN', 'VERB', 'ADP', 'NUM', 'ADP', 'NUM', 'NOUN', 'ADV', 'PUNCT']"
DOC003059,SENT005,"Em 1957 , o movimento de construção de Brasília atraiu o jovem empresário que , sem condições de montar um abatedouro , matava os animais em campo aberto mesmo .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003059,"['Em', '1957', ',', 'o', 'movimento', 'de', 'construção', 'de', 'Brasília', 'atraiu', 'o', 'jovem', 'empresário', 'que', ',', 'sem', 'condições', 'de', 'montar', 'um', 'abatedouro', ',', 'matava', 'os', 'animais', 'em', 'campo', 'aberto', 'mesmo', '.']","['ADP', 'NUM', 'PUNCT', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'VERB', 'DET', 'ADJ', 'NOUN', 'PRON', 'PUNCT', 'ADP', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'PUNCT', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADV', 'PUNCT']"
DOC003059,SENT006,"Zé Mineiro aproveitou o incentivo de Juscelino Kubitschek , que dava quatro anos de isenção fiscal a fornecedores , para ampliar sua atividade na nova capital .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003059,"['Zé', 'Mineiro', 'aproveitou', 'o', 'incentivo', 'de', 'Juscelino', 'Kubitschek', ',', 'que', 'dava', 'quatro', 'anos', 'de', 'isenção', 'fiscal', 'a', 'fornecedores', ',', 'para', 'ampliar', 'sua', 'atividade', 'na', 'em', 'a', 'nova', 'capital', '.']","['PROPN', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'VERB', 'DET', 'NOUN', '_', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']"
DOC003059,SENT007,"Passou a fornecer às empresas que atuavam na construção da cidade , mantendo o fornecimento até 1966 .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003059,"['Passou', 'a', 'fornecer', 'às', 'a', 'as', 'empresas', 'que', 'atuavam', 'na', 'em', 'a', 'construção', 'da', 'de', 'a', 'cidade', ',', 'mantendo', 'o', 'fornecimento', 'até', '1966', '.']","['VERB', 'ADP', 'VERB', '_', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', '_', 'ADP', 'DET', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'DET', 'NOUN', 'ADP', 'NUM', 'PUNCT']"
DOC003059,SENT008,"A partir de aí , as coisas mudaram , inclusive com a chegada de carne de fora de a região de Brasília e a exigência de frigorífico com SIF ( Serviço de Inspeção Federal ) .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003059,"['A', 'partir', 'de', 'aí', ',', 'as', 'coisas', 'mudaram', ',', 'inclusive', 'com', 'a', 'chegada', 'de', 'carne', 'de', 'fora', 'de', 'a', 'região', 'de', 'Brasília', 'e', 'a', 'exigência', 'de', 'frigorífico', 'com', 'SIF', '(', 'Serviço', 'de', 'Inspeção', 'Federal', ')', '.']","['ADP', 'VERB', 'ADP', 'ADV', 'PUNCT', 'DET', 'NOUN', 'VERB', 'PUNCT', 'ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT']"
DOC003059,SENT009,"Zé Mineiro comprou o seu primeiro frigorífico com SIF em 1969 , em Formosa ( GO ) .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003059,"['Zé', 'Mineiro', 'comprou', 'o', 'seu', 'primeiro', 'frigorífico', 'com', 'SIF', 'em', '1969', ',', 'em', 'Formosa', '(', 'GO', ')', '.']","['PROPN', 'PROPN', 'VERB', 'DET', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'ADP', 'NUM', 'PUNCT', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'PUNCT']"
DOC003059,SENT010,"Daí para a frente , a coisa foi acontecendo e a meninada cresceu e foi tomando conta , disse o empresário em entrevista à Folha em 2012 .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003059,"['Daí', 'De', 'aí', 'para', 'a', 'frente', ',', 'a', 'coisa', 'foi', 'acontecendo', 'e', 'a', 'meninada', 'cresceu', 'e', 'foi', 'tomando', 'conta', ',', 'disse', 'o', 'empresário', 'em', 'entrevista', 'à', 'a', 'a', 'Folha', 'em', '2012', '.']","['_', 'ADP', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'AUX', 'VERB', 'CCONJ', 'DET', 'NOUN', 'VERB', 'CCONJ', 'AUX', 'VERB', 'NOUN', 'PUNCT', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', '_', 'ADP', 'DET', 'PROPN', 'ADP', 'NUM', 'PUNCT']"
DOC003059,SENT011,"José Batista Júnior , filho mais velho , assumiu o frigorífico de Formosa , enquanto Wesley Batista , então com 15 anos , assumia outro em Luziânia ( GO ) , que abatia 260 cabeças por dia .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003059,"['José', 'Batista', 'Júnior', ',', 'filho', 'mais', 'velho', ',', 'assumiu', 'o', 'frigorífico', 'de', 'Formosa', ',', 'enquanto', 'Wesley', 'Batista', ',', 'então', 'com', '15', 'anos', ',', 'assumia', 'outro', 'em', 'Luziânia', '(', 'GO', ')', ',', 'que', 'abatia', '260', 'cabeças', 'por', 'dia', '.']","['PROPN', 'PROPN', 'PROPN', 'PUNCT', 'NOUN', 'ADV', 'ADJ', 'PUNCT', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'SCONJ', 'PROPN', 'PROPN', 'PUNCT', 'ADV', 'ADP', 'NUM', 'NOUN', 'PUNCT', 'VERB', 'PRON', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'PUNCT', 'PRON', 'VERB', 'NUM', 'NOUN', 'ADP', 'NOUN', 'PUNCT']"
DOC003059,SENT013,"Depois vieram Barra do Garças ( MT ) , Goiânia ( GO ) e muitos outros .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003059,"['Depois', 'vieram', 'Barra', 'do', 'de', 'o', 'Garças', '(', 'MT', ')', ',', 'Goiânia', '(', 'GO', ')', 'e', 'muitos', 'outros', '.']","['ADV', 'VERB', 'PROPN', '_', 'ADP', 'DET', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'PUNCT', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'CCONJ', 'ADJ', 'PRON', 'PUNCT']"
DOC003059,SENT015,"Em 2005 , a empresa passou a se chamar JBS ( iniciais do nome de Zé Mineiro ) e iniciou a internacionalização , com a compra da Swift Argentina .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003059,"['Em', '2005', ',', 'a', 'empresa', 'passou', 'a', 'se', 'chamar', 'JBS', '(', 'iniciais', 'do', 'de', 'o', 'nome', 'de', 'Zé', 'Mineiro', ')', 'e', 'iniciou', 'a', 'internacionalização', ',', 'com', 'a', 'compra', 'da', 'de', 'a', 'Swift', 'Argentina', '.']","['ADP', 'NUM', 'PUNCT', 'DET', 'NOUN', 'VERB', 'ADP', 'PRON', 'VERB', 'PROPN', 'PUNCT', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'CCONJ', 'VERB', 'DET', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', '_', 'ADP', 'DET', 'PROPN', 'PROPN', 'PUNCT']"
DOC003059,SENT016,"Em 2006 , com 21 unidades no Brasil e 6 no exterior , a JBS tinha capacidade para abater 22 mil animais por dia .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003059,"['Em', '2006', ',', 'com', '21', 'unidades', 'no', 'em', 'o', 'Brasil', 'e', '6', 'no', 'em', 'o', 'exterior', ',', 'a', 'JBS', 'tinha', 'capacidade', 'para', 'abater', '22', 'mil', 'animais', 'por', 'dia', '.']","['ADP', 'NUM', 'PUNCT', 'ADP', 'NUM', 'NOUN', '_', 'ADP', 'DET', 'PROPN', 'CCONJ', 'NUM', '_', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'PROPN', 'VERB', 'NOUN', 'ADP', 'VERB', 'NUM', 'NUM', 'NOUN', 'ADP', 'NOUN', 'PUNCT']"
DOC003059,SENT018,Comprou a Swift & Company nos EUA e na Austrália e entrou no segmento de carne suína .,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003059,"['Comprou', 'a', 'Swift', '&', 'Company', 'nos', 'em', 'os', 'EUA', 'e', 'na', 'em', 'a', 'Austrália', 'e', 'entrou', 'no', 'em', 'o', 'segmento', 'de', 'carne', 'suína', '.']","['VERB', 'DET', 'PROPN', 'SYM', 'PROPN', '_', 'ADP', 'DET', 'PROPN', 'CCONJ', '_', 'ADP', 'DET', 'PROPN', 'CCONJ', 'VERB', '_', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']"
DOC003059,SENT019,"Em 2009 , a empresa surpreendeu o país com dois negócios : a incorporação do Bertin Ltda. , o segundo maior frigorífico do país , e a entrada no segmento de lácteos .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003059,"['Em', '2009', ',', 'a', 'empresa', 'surpreendeu', 'o', 'país', 'com', 'dois', 'negócios', ':', 'a', 'incorporação', 'do', 'de', 'o', 'Bertin', 'Ltda.', ',', 'o', 'segundo', 'maior', 'frigorífico', 'do', 'de', 'o', 'país', ',', 'e', 'a', 'entrada', 'no', 'em', 'o', 'segmento', 'de', 'lácteos', '.']","['ADP', 'NUM', 'PUNCT', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'NUM', 'NOUN', 'PUNCT', 'DET', 'NOUN', '_', 'ADP', 'DET', 'PROPN', 'PROPN', 'PUNCT', 'DET', 'ADJ', 'ADJ', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']"
DOC003059,SENT020,"Ao mesmo tempo , comprou a americana Pilgrims Pride , que permitiu sua entrada no segmento de frangos no mercado dos EUA .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003059,"['Ao', 'A', 'o', 'mesmo', 'tempo', ',', 'comprou', 'a', 'americana', 'Pilgrims', 'Pride', ',', 'que', 'permitiu', 'sua', 'entrada', 'no', 'em', 'o', 'segmento', 'de', 'frangos', 'no', 'em', 'o', 'mercado', 'dos', 'de', 'os', 'EUA', '.']","['_', 'ADP', 'DET', 'DET', 'NOUN', 'PUNCT', 'VERB', 'DET', 'NOUN', 'PROPN', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'DET', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', '_', 'ADP', 'DET', 'NOUN', '_', 'ADP', 'DET', 'PROPN', 'PUNCT']"
DOC003059,SENT021,"Nos últimos anos , Zé Mineiro estava distante do processamento de carnes , voltado mais para a pecuária - um serviço mais calmo , apesar de ainda cumprir expediente na empresa diariamente .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003059,"['Nos', 'Em', 'os', 'últimos', 'anos', ',', 'Zé', 'Mineiro', 'estava', 'distante', 'do', 'de', 'o', 'processamento', 'de', 'carnes', ',', 'voltado', 'mais', 'para', 'a', 'pecuária', '-', 'um', 'serviço', 'mais', 'calmo', ',', 'apesar', 'de', 'ainda', 'cumprir', 'expediente', 'na', 'em', 'a', 'empresa', 'diariamente', '.']","['_', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'AUX', 'ADJ', '_', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADV', 'ADJ', 'PUNCT', 'ADV', 'ADP', 'ADV', 'VERB', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'ADV', 'PUNCT']"
DOC003061,SENT002,"Assume Raquel Dodge , indicada pelo presidente Michel Temer , sai Rodrigo Janot , algoz do peemedebista nos últimos meses .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003061,"['Assume', 'Raquel', 'Dodge', ',', 'indicada', 'pelo', 'por', 'o', 'presidente', 'Michel', 'Temer', ',', 'sai', 'Rodrigo', 'Janot', ',', 'algoz', 'do', 'de', 'o', 'peemedebista', 'nos', 'em', 'os', 'últimos', 'meses', '.']","['VERB', 'PROPN', 'PROPN', 'PUNCT', 'VERB', '_', 'ADP', 'DET', 'NOUN', 'PROPN', 'PROPN', 'PUNCT', 'VERB', 'PROPN', 'PROPN', 'PUNCT', 'NOUN', '_', 'ADP', 'DET', 'NOUN', '_', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']"
