dialogue_id,sentence_id,sentences,tipo dimensão multi,Dimensão multi,função multi,revisado,tipo dimensão,Dimensão,função,Unnamed: 10,possivel tag,dialogue_id.1,tokens,pos,pos_id,label
DOC001776,SENT041,Em todos eles a lei determina reclusão .,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC001776,"['Em', 'todos', 'eles', 'a', 'lei', 'determina', 'reclusão', '.']","['ADP', 'DET', 'PRON', 'DET', 'NOUN', 'VERB', 'NOUN', 'PUNCT']","[10, 6, 0, 6, 7, 1, 7, 5]",2
DOC001776,SENT044,"Assim como Cristina , Mariana não foi prestar queixa na delegacia .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC001776,"['Assim', 'como', 'Cristina', ',', 'Mariana', 'não', 'foi', 'prestar', 'queixa', 'na', 'em', 'a', 'delegacia', '.']","['ADV', 'ADV', 'PROPN', 'PUNCT', 'PROPN', 'ADV', 'AUX', 'VERB', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'PUNCT']","[8, 8, 9, 5, 9, 8, 3, 1, 7, 16, 10, 6, 7, 5]",2
DOC001776,SENT051,Foi então que eu pedi um remédio para dor muscular .,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC001776,"['Foi', 'então', 'que', 'eu', 'pedi', 'um', 'remédio', 'para', 'dor', 'muscular', '.']","['AUX', 'ADV', 'SCONJ', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']","[3, 8, 2, 0, 1, 6, 7, 10, 7, 4, 5]",2
DOC001776,SENT054,"Só lembro de acordar com dores no ânus e marcas de mordidas nas costas e na bunda , disse .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC001776,"['Só', 'lembro', 'de', 'acordar', 'com', 'dores', 'no', 'em', 'o', 'ânus', 'e', 'marcas', 'de', 'mordidas', 'nas', 'em', 'as', 'costas', 'e', 'na', 'em', 'a', 'bunda', ',', 'disse', '.']","['ADV', 'VERB', 'ADP', 'VERB', 'ADP', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'CCONJ', '_', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'PUNCT']","[8, 1, 10, 1, 10, 7, 16, 10, 6, 7, 12, 7, 10, 7, 16, 10, 6, 7, 12, 16, 10, 6, 7, 5, 1, 5]",2
DOC001783,SENT003,"De Anita , gostava do enfrentamento com a elite .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC001783,"['De', 'Anita', ',', 'gostava', 'do', 'de', 'o', 'enfrentamento', 'com', 'a', 'elite', '.']","['ADP', 'PROPN', 'PUNCT', 'VERB', '_', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","[10, 9, 5, 1, 16, 10, 6, 7, 10, 6, 7, 5]",2
DOC001783,SENT009,"De acadêmica , não tinha nada .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC001783,"['De', 'acadêmica', ',', 'não', 'tinha', 'nada', '.']","['ADP', 'ADJ', 'PUNCT', 'ADV', 'VERB', 'PRON', 'PUNCT']","[10, 4, 5, 8, 1, 0, 5]",2
DOC001786,SENT010,Constituição tem um dispositivo que determina que um parlamentar em exercício do mandato só pode ser preso em caso de flagrante .,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC001786,"['Constituição', 'tem', 'um', 'dispositivo', 'que', 'determina', 'que', 'um', 'parlamentar', 'em', 'exercício', 'do', 'de', 'o', 'mandato', 'só', 'pode', 'ser', 'preso', 'em', 'caso', 'de', 'flagrante', '.']","['PROPN', 'VERB', 'DET', 'NOUN', 'PRON', 'VERB', 'SCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'ADV', 'VERB', 'AUX', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","[9, 1, 6, 7, 0, 1, 2, 6, 7, 10, 7, 16, 10, 6, 7, 8, 1, 3, 1, 10, 7, 10, 7, 5]",2
DOC001797,SENT023,"Último a votar , Fux decidiu o placar .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC001797,"['Último', 'a', 'votar', ',', 'Fux', 'decidiu', 'o', 'placar', '.']","['NOUN', 'ADP', 'VERB', 'PUNCT', 'PROPN', 'VERB', 'DET', 'NOUN', 'PUNCT']","[7, 10, 1, 5, 9, 1, 6, 7, 5]",2
DOC001797,SENT032,Só o Senado pode afastá lo do cargo .,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC001797,"['Só', 'o', 'Senado', 'pode', 'afastar', 'lo', 'do', 'de', 'o', 'cargo', '.']","['ADV', 'DET', 'PROPN', 'VERB', 'VERB', 'PRON', '_', 'ADP', 'DET', 'NOUN', 'PUNCT']","[8, 6, 9, 1, 1, 0, 16, 10, 6, 7, 5]",2
DOC001797,SENT046,"Questionado se o tucano vai voltar ao Senado , Toron respondeu que "" pelo menos não nesse momento "" .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,question / answer,DOC001797,"['Questionado', 'se', 'o', 'tucano', 'vai', 'voltar', 'ao', 'a', 'o', 'Senado', ',', 'Toron', 'respondeu', 'que', '""', 'pelo', 'por', 'o', 'menos', 'não', 'nesse', 'em', 'esse', 'momento', '""', '.']","['VERB', 'SCONJ', 'DET', 'NOUN', 'AUX', 'VERB', '_', 'ADP', 'DET', 'PROPN', 'PUNCT', 'PROPN', 'VERB', 'SCONJ', 'PUNCT', '_', 'ADP', 'DET', 'NOUN', 'ADV', '_', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PUNCT']","[1, 2, 6, 7, 3, 1, 16, 10, 6, 9, 5, 9, 1, 2, 5, 16, 10, 6, 7, 8, 16, 10, 6, 7, 5, 5]",2
DOC001802,SENT001,"Foi um "" desabafo pessoal "" .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC001802,"['Foi', 'um', '""', 'desabafo', 'pessoal', '""', '.']","['AUX', 'DET', 'PUNCT', 'NOUN', 'ADJ', 'PUNCT', 'PUNCT']","[3, 6, 5, 7, 4, 5, 5]",2
DOC001802,SENT004,Como alguém que não é candidato está fazendo o que ele está fazendo ?,General-purpose function,Information-seeking functions,question,sim,General-purpose function,Information-seeking functions,question,,,DOC001802,"['Como', 'alguém', 'que', 'não', 'é', 'candidato', 'está', 'fazendo', 'o', 'que', 'ele', 'está', 'fazendo', '?']","['ADV', 'PRON', 'PRON', 'ADV', 'AUX', 'NOUN', 'AUX', 'VERB', 'PRON', 'PRON', 'PRON', 'AUX', 'VERB', 'PUNCT']","[8, 0, 0, 8, 3, 7, 3, 1, 0, 0, 0, 3, 1, 5]",5
DOC001802,SENT015,"João , se pesquisa valesse , você não era candidato .",General-purpose function,Information-providing functions,inform / disagreement,duvida,General-purpose function,Information-providing functions,inform,,disagreement,DOC001802,"['João', ',', 'se', 'pesquisa', 'valesse', ',', 'você', 'não', 'era', 'candidato', '.']","['PROPN', 'PUNCT', 'SCONJ', 'NOUN', 'VERB', 'PUNCT', 'PRON', 'ADV', 'AUX', 'NOUN', 'PUNCT']","[9, 5, 2, 7, 1, 5, 0, 8, 3, 7, 5]",2
DOC001818,SENT012,"Nos últimos anos , diversas mulheres desafiaram a proibição e dirigiram veículos .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC001818,"['Nos', 'Em', 'os', 'últimos', 'anos', ',', 'diversas', 'mulheres', 'desafiaram', 'a', 'proibição', 'e', 'dirigiram', 'veículos', '.']","['_', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'PUNCT']","[16, 10, 6, 4, 7, 5, 6, 7, 1, 6, 7, 12, 1, 7, 5]",2
DOC002002,SENT004,"Porto Rico ainda está sem energia elétrica , e sua reconstrução levará anos .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC002002,"['Porto', 'Rico', 'ainda', 'está', 'sem', 'energia', 'elétrica', ',', 'e', 'sua', 'reconstrução', 'levará', 'anos', '.']","['PROPN', 'PROPN', 'ADV', 'AUX', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'CCONJ', 'DET', 'NOUN', 'VERB', 'NOUN', 'PUNCT']","[9, 9, 8, 3, 10, 7, 4, 5, 12, 6, 7, 1, 7, 5]",2
DOC002002,SENT005,"Quem paga essa conta hoje é o contribuinte , ou seja , todos nós .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC002002,"['Quem', 'paga', 'essa', 'conta', 'hoje', 'é', 'o', 'contribuinte', ',', 'ou', 'seja', ',', 'todos', 'nós', '.']","['PRON', 'VERB', 'DET', 'NOUN', 'ADV', 'AUX', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'AUX', 'PUNCT', 'DET', 'PRON', 'PUNCT']","[0, 1, 6, 7, 8, 3, 6, 7, 5, 12, 3, 5, 6, 0, 5]",2
DOC002002,SENT008,"As prefeituras de São Francisco e Oakland , na Califórnia , decidiram que sim , conforme se lê em reportagem do jornal britânico "" Independent "" .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC002002,"['As', 'prefeituras', 'de', 'São', 'Francisco', 'e', 'Oakland', ',', 'na', 'em', 'a', 'Califórnia', ',', 'decidiram', 'que', 'sim', ',', 'conforme', 'se', 'lê', 'em', 'reportagem', 'do', 'de', 'o', 'jornal', 'britânico', '""', 'Independent', '""', '.']","['DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT', '_', 'ADP', 'DET', 'PROPN', 'PUNCT', 'VERB', 'SCONJ', 'ADV', 'PUNCT', 'SCONJ', 'PRON', 'VERB', 'ADP', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'PROPN', 'PUNCT', 'PUNCT']","[6, 7, 10, 9, 9, 12, 9, 5, 16, 10, 6, 9, 5, 1, 2, 8, 5, 2, 0, 1, 10, 7, 16, 10, 6, 7, 4, 5, 9, 5, 5]",2
DOC002002,SENT009,"Seus procuradores entraram com processos na Justiça contra cinco Grandes Irmãs : British Petroleum ( BP ) , Shell , Exxon Mobil , Chevron e ConocoPhillips .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC002002,"['Seus', 'procuradores', 'entraram', 'com', 'processos', 'na', 'em', 'a', 'Justiça', 'contra', 'cinco', 'Grandes', 'Irmãs', ':', 'British', 'Petroleum', '(', 'BP', ')', ',', 'Shell', ',', 'Exxon', 'Mobil', ',', 'Chevron', 'e', 'ConocoPhillips', '.']","['DET', 'NOUN', 'VERB', 'ADP', 'NOUN', '_', 'ADP', 'DET', 'PROPN', 'ADP', 'NUM', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'PUNCT', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT']","[6, 7, 1, 10, 7, 16, 10, 6, 9, 10, 13, 9, 9, 5, 9, 9, 5, 9, 5, 5, 9, 5, 9, 9, 5, 9, 12, 9, 5]",2
DOC002002,SENT011,"Hoje elas preveem gastar US$ 350 milhões , mas a fatura da mudança do clima devida pelas petroleiras será de muitos bilhões .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC002002,"['Hoje', 'elas', 'preveem', 'gastar', 'US$', '350', 'milhões', ',', 'mas', 'a', 'fatura', 'da', 'de', 'a', 'mudança', 'do', 'de', 'o', 'clima', 'devida', 'pelas', 'por', 'as', 'petroleiras', 'será', 'de', 'muitos', 'bilhões', '.']","['ADV', 'PRON', 'VERB', 'VERB', 'SYM', 'NUM', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'NOUN', '_', 'ADP', 'DET', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'VERB', '_', 'ADP', 'DET', 'NOUN', 'AUX', 'ADP', 'ADJ', 'NOUN', 'PUNCT']","[8, 0, 1, 1, 14, 13, 7, 5, 12, 6, 7, 16, 10, 6, 7, 16, 10, 6, 7, 1, 16, 10, 6, 7, 3, 10, 4, 7, 5]",2
DOC002002,SENT012,"Se a moda pegar , e os juízes decidirem que são responsáveis , elas irão à bancarrota .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC002002,"['Se', 'a', 'moda', 'pegar', ',', 'e', 'os', 'juízes', 'decidirem', 'que', 'são', 'responsáveis', ',', 'elas', 'irão', 'à', 'a', 'a', 'bancarrota', '.']","['SCONJ', 'DET', 'NOUN', 'VERB', 'PUNCT', 'CCONJ', 'DET', 'NOUN', 'VERB', 'SCONJ', 'AUX', 'ADJ', 'PUNCT', 'PRON', 'AUX', '_', 'ADP', 'DET', 'NOUN', 'PUNCT']","[2, 6, 7, 1, 5, 12, 6, 7, 1, 2, 3, 4, 5, 0, 3, 16, 10, 6, 7, 5]",2
DOC002002,SENT013,Basta que todas as cidades costeiras do mundo as processem com o mesmo objetivo .,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC002002,"['Basta', 'que', 'todas', 'as', 'cidades', 'costeiras', 'do', 'de', 'o', 'mundo', 'as', 'processem', 'com', 'o', 'mesmo', 'objetivo', '.']","['VERB', 'SCONJ', 'DET', 'DET', 'NOUN', 'ADJ', '_', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'ADP', 'DET', 'DET', 'NOUN', 'PUNCT']","[1, 2, 6, 6, 7, 4, 16, 10, 6, 7, 0, 1, 10, 6, 6, 7, 5]",2
DOC002002,SENT016,"Seguiram à risca a cartilha conspiratória escrita pela indústria do tabaco : negar , duvidar , desacreditar .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC002002,"['Seguiram', 'à', 'a', 'a', 'risca', 'a', 'cartilha', 'conspiratória', 'escrita', 'pela', 'por', 'a', 'indústria', 'do', 'de', 'o', 'tabaco', ':', 'negar', ',', 'duvidar', ',', 'desacreditar', '.']","['VERB', '_', 'ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'ADJ', 'VERB', '_', 'ADP', 'DET', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'PUNCT', 'VERB', 'PUNCT', 'VERB', 'PUNCT']","[1, 16, 10, 6, 7, 6, 7, 4, 1, 16, 10, 6, 7, 16, 10, 6, 7, 5, 1, 5, 1, 5, 1, 5]",2
DOC002002,SENT018,"A conta chegou , por enquanto na esteira de desastres não ressarcidos e que nada mais têm de apenas naturais .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC002002,"['A', 'conta', 'chegou', ',', 'por', 'enquanto', 'na', 'em', 'a', 'esteira', 'de', 'desastres', 'não', 'ressarcidos', 'e', 'que', 'nada', 'mais', 'têm', 'de', 'apenas', 'naturais', '.']","['DET', 'NOUN', 'VERB', 'PUNCT', 'ADP', 'ADV', '_', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADV', 'VERB', 'CCONJ', 'PRON', 'PRON', 'ADV', 'VERB', 'ADP', 'ADV', 'ADJ', 'PUNCT']","[6, 7, 1, 5, 10, 8, 16, 10, 6, 7, 10, 7, 8, 1, 12, 0, 0, 8, 1, 10, 8, 4, 5]",2
DOC002002,SENT023,Acredite quem quiser que tudo isso faz parte da variação natural do clima da Terra .,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC002002,"['Acredite', 'quem', 'quiser', 'que', 'tudo', 'isso', 'faz', 'parte', 'da', 'de', 'a', 'variação', 'natural', 'do', 'de', 'o', 'clima', 'da', 'de', 'a', 'Terra', '.']","['VERB', 'PRON', 'VERB', 'SCONJ', 'PRON', 'PRON', 'VERB', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'ADJ', '_', 'ADP', 'DET', 'NOUN', '_', 'ADP', 'DET', 'PROPN', 'PUNCT']","[1, 0, 1, 2, 0, 0, 1, 7, 16, 10, 6, 7, 4, 16, 10, 6, 7, 16, 10, 6, 9, 5]",2
DOC002002,SENT024,Mas saiba que poderá ter de pagar caro pela imprudência .,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC002002,"['Mas', 'saiba', 'que', 'poderá', 'ter', 'de', 'pagar', 'caro', 'pela', 'por', 'a', 'imprudência', '.']","['CCONJ', 'VERB', 'SCONJ', 'VERB', 'VERB', 'ADP', 'VERB', 'ADJ', '_', 'ADP', 'DET', 'NOUN', 'PUNCT']","[12, 1, 2, 1, 1, 10, 1, 4, 16, 10, 6, 7, 5]",2
DOC002003,SENT001,Abriram as portas do zoológico em Milão ( Itália ) .,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC002003,"['Abriram', 'as', 'portas', 'do', 'de', 'o', 'zoológico', 'em', 'Milão', '(', 'Itália', ')', '.']","['VERB', 'DET', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'PUNCT']","[1, 6, 7, 16, 10, 6, 7, 10, 9, 5, 9, 5, 5]",2
DOC002003,SENT003,"Prada , Fendi , Bottega Veneta , Salvatore Ferragamo , Versace , Tods , Roberto Cavalli .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC002003,"['Prada', ',', 'Fendi', ',', 'Bottega', 'Veneta', ',', 'Salvatore', 'Ferragamo', ',', 'Versace', ',', 'Tods', ',', 'Roberto', 'Cavalli', '.']","['PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT']","[9, 5, 9, 5, 9, 9, 5, 9, 9, 5, 9, 5, 9, 5, 9, 9, 5]",2
DOC002003,SENT004,"Marcas indissociáveis do selo "" made in Italy "" cortaram panos de leopardo , onça , vaca e cobra na savana de referências de suas coleções .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC002003,"['Marcas', 'indissociáveis', 'do', 'de', 'o', 'selo', '""', 'made', 'in', 'Italy', '""', 'cortaram', 'panos', 'de', 'leopardo', ',', 'onça', ',', 'vaca', 'e', 'cobra', 'na', 'em', 'a', 'savana', 'de', 'referências', 'de', 'suas', 'coleções', '.']","['NOUN', 'ADJ', '_', 'ADP', 'DET', 'NOUN', 'PUNCT', 'X', 'X', 'PROPN', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","[7, 4, 16, 10, 6, 7, 5, 15, 15, 9, 5, 1, 7, 10, 7, 5, 7, 5, 7, 12, 7, 16, 10, 6, 7, 10, 7, 10, 6, 7, 5]",2
DOC002003,SENT008,O namoro ensaiado entre ideais de feminismo e passarela capitaneado por Miuccia Prada lapidou essa cartilha .,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC002003,"['O', 'namoro', 'ensaiado', 'entre', 'ideais', 'de', 'feminismo', 'e', 'passarela', 'capitaneado', 'por', 'Miuccia', 'Prada', 'lapidou', 'essa', 'cartilha', '.']","['DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP', 'PROPN', 'PROPN', 'VERB', 'DET', 'NOUN', 'PUNCT']","[6, 7, 1, 10, 7, 10, 7, 12, 7, 1, 10, 9, 9, 1, 6, 7, 5]",2
DOC002003,SENT012,"Foi o teor militante que abriu espaço para essa onda selvagem que , ironicamente , no século passado era emblema de sensualidade e extravagância .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC002003,"['Foi', 'o', 'teor', 'militante', 'que', 'abriu', 'espaço', 'para', 'essa', 'onda', 'selvagem', 'que', ',', 'ironicamente', ',', 'no', 'em', 'o', 'século', 'passado', 'era', 'emblema', 'de', 'sensualidade', 'e', 'extravagância', '.']","['AUX', 'DET', 'NOUN', 'ADJ', 'SCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'PRON', 'PUNCT', 'ADV', 'PUNCT', '_', 'ADP', 'DET', 'NOUN', 'ADJ', 'AUX', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']","[3, 6, 7, 4, 2, 1, 7, 10, 6, 7, 4, 0, 5, 8, 5, 16, 10, 6, 7, 4, 3, 7, 10, 7, 12, 7, 5]",2
DOC002003,SENT013,Os estilistas parecem querer dar novo significado à pecha de cafona do visual animalesco .,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC002003,"['Os', 'estilistas', 'parecem', 'querer', 'dar', 'novo', 'significado', 'à', 'a', 'a', 'pecha', 'de', 'cafona', 'do', 'de', 'o', 'visual', 'animalesco', '.']","['DET', 'NOUN', 'VERB', 'VERB', 'VERB', 'ADJ', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', '_', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT']","[6, 7, 1, 1, 1, 4, 7, 16, 10, 6, 7, 10, 4, 16, 10, 6, 7, 4, 5]",2
DOC002003,SENT014,A tradicional e reconhecidamente elegante Tods colocou um exército de garotas com bolsos e bolsas cobertas com uma camada de couro de cobra píton .,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC002003,"['A', 'tradicional', 'e', 'reconhecidamente', 'elegante', 'Tods', 'colocou', 'um', 'exército', 'de', 'garotas', 'com', 'bolsos', 'e', 'bolsas', 'cobertas', 'com', 'uma', 'camada', 'de', 'couro', 'de', 'cobra', 'píton', '.']","['DET', 'ADJ', 'CCONJ', 'ADV', 'ADJ', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT']","[6, 4, 12, 8, 4, 9, 1, 6, 7, 10, 7, 10, 7, 12, 7, 1, 10, 6, 7, 10, 7, 10, 7, 7, 5]",2
DOC002003,SENT015,"Outra etiqueta das mais clássicas do calendário , a Bottega Venetta construiu com base nas pintas de leopardo a imagem de amazona moderna .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC002003,"['Outra', 'etiqueta', 'das', 'de', 'as', 'mais', 'clássicas', 'do', 'de', 'o', 'calendário', ',', 'a', 'Bottega', 'Venetta', 'construiu', 'com', 'base', 'nas', 'em', 'as', 'pintas', 'de', 'leopardo', 'a', 'imagem', 'de', 'amazona', 'moderna', '.']","['DET', 'NOUN', '_', 'ADP', 'DET', 'ADV', 'ADJ', '_', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'PROPN', 'PROPN', 'VERB', 'ADP', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']","[6, 7, 16, 10, 6, 8, 4, 16, 10, 6, 7, 5, 6, 9, 9, 1, 10, 7, 16, 10, 6, 7, 10, 7, 6, 7, 10, 7, 4, 5]",2
DOC002003,SENT022,O barulho não chegou nem perto da boca de cena .,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC002003,"['O', 'barulho', 'não', 'chegou', 'nem', 'perto', 'da', 'de', 'a', 'boca', 'de', 'cena', '.']","['DET', 'NOUN', 'ADV', 'VERB', 'ADV', 'ADV', '_', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","[6, 7, 8, 1, 8, 8, 16, 10, 6, 7, 10, 7, 5]",2
DOC002003,SENT023,"Ainda que mais falsos do que verdadeiros , os bichos nunca estiveram tão à solta no guarda-roupa .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC002003,"['Ainda', 'que', 'mais', 'falsos', 'do', 'de', 'o', 'que', 'verdadeiros', ',', 'os', 'bichos', 'nunca', 'estiveram', 'tão', 'à', 'a', 'a', 'solta', 'no', 'em', 'o', 'guarda-roupa', '.']","['ADV', 'SCONJ', 'ADV', 'ADJ', '_', 'ADP', 'PRON', 'PRON', 'ADJ', 'PUNCT', 'DET', 'NOUN', 'ADV', 'AUX', 'ADV', '_', 'ADP', 'DET', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'PUNCT']","[8, 2, 8, 4, 16, 10, 0, 0, 4, 5, 6, 7, 8, 3, 8, 16, 10, 6, 7, 16, 10, 6, 7, 5]",2
DOC002005,SENT003,"Porque enquanto estiveram em campo , os onze preferidos de Fábio Carille perderam do São Paulo por 1 x 0 .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC002005,"['Porque', 'enquanto', 'estiveram', 'em', 'campo', ',', 'os', 'onze', 'preferidos', 'de', 'Fábio', 'Carille', 'perderam', 'do', 'de', 'o', 'São', 'Paulo', 'por', '1', 'x', '0', '.']","['CCONJ', 'SCONJ', 'AUX', 'ADP', 'NOUN', 'PUNCT', 'DET', 'NUM', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'VERB', '_', 'ADP', 'DET', 'PROPN', 'PROPN', 'ADP', 'NUM', 'SYM', 'NUM', 'PUNCT']","[12, 2, 3, 10, 7, 5, 6, 13, 7, 10, 9, 9, 1, 16, 10, 6, 9, 9, 10, 13, 14, 13, 5]",2
DOC002005,SENT004,"Era o placar de o intervalo , quando Jadson foi substituído por Marquinhos Gabriel .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC002005,"['Era', 'o', 'placar', 'de', 'o', 'intervalo', ',', 'quando', 'Jadson', 'foi', 'substituído', 'por', 'Marquinhos', 'Gabriel', '.']","['AUX', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADV', 'PROPN', 'AUX', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","[3, 6, 7, 10, 6, 7, 5, 8, 9, 3, 1, 10, 9, 9, 5]",2
